sep=; 
"codigo_comuna";"poblacion";"15-44";"45-64";"65-74";"75+";"65+";"30+";"perc_mujer";"nombre_comuna";"codigo_provincia";"nombre_provincia";"codigo_region";"nombre_region";"region";"superficie";"perimetro";"superficie_censal";"zona";"zona_termica";"densidad_pob_manzana_media";"densidad_pob_manzana_mediana";"densidad_pob_manzana_p90";"covid_fallecidos";"tasa_mortalidad_covid";"dias_primerMuerte";"covid_fallecidos_65";"covid_fallecidos_75";"mp25";"mp25_fall";"mp25_winter";"mp25_spring";"mp25_summer";"mp25_2017";"mp25_2018";"mp25_2019";"mp25_2020";"mp10";"mp10_fall";"mp10_winter";"mp10_spring";"mp10_summer";"mp10_2017";"mp10_2018";"mp10_2019";"mp10_2020";"camas";"casos_confirmados";"tasa_contagios";"dias_primerContagio";"cfr_0_20";"cfr_0_20_aplanados";"cfr_0_30";"cfr_0_30_aplanados";"cfr_10_20";"cfr_10_20_aplanados";"cfr_raw_0";"cfr_raw_0_aplanados";"cfr_raw_10";"cfr_raw_10_aplanados";"cfr_raw_20";"cfr_raw_20_aplanados";"ifr_0_20";"ifr_0_20_aplanados";"ifr_0_30";"ifr_0_30_aplanados";"ifr_10_20";"ifr_10_20_aplanados";"ifr_raw_0";"ifr_raw_0_aplanados";"ifr_raw_10";"ifr_raw_10_aplanados";"ifr_raw_20";"ifr_raw_20_aplanados";"heating_degree_15_anual";"heating_degree_15_fall";"heating_degree_15_spring";"heating_degree_15_summer";"heating_degree_15_winter";"heating_degree_18_anual";"heating_degree_18_fall";"heating_degree_18_spring";"heating_degree_18_summer";"heating_degree_18_winter";"hr_anual";"hr_fall";"hr_spring";"hr_summer";"hr_winter";"tmed_anual";"tmed_fall";"tmed_spring";"tmed_summer";"tmed_winter";"ingresoTotal_media";"ingresoTotal_mediana";"ingresoAutonomo_media";"ingresoAutonomo_mediana";"perc_ocupado";"perc_menor_media";"perc_FFAA";"perc_fonasa_A";"perc_fonasa_B";"perc_fonasa_C";"perc_fonasa_D";"perc_isapre";"perc_salud";"perc_lenaCocina";"perc_lenaCalefaccion";"perc_lenaAgua";"cons_lena_kg";"perc_puebloOrig";"viviendas";"perc_rural";"perc_material_irrecuperable";"perc_vivSinHac";"perc_vivHacMedio";"perc_vivHacCritico";"perc_vivAntes2002";"pcr_region";"consumo_lena_m3";"penetracion_lena";"consumo_lena_pp";"cons_lena_calefactor_pp";"cons_lena_cocina_pp";"cons_lena_urbana";"pda";"movilidad";"defunciones";"tasa_mortalidad_all";"def_total";"def_total_30";"def_total_65";"def_total_75";"def_allCauses";"def_allCauses_30";"def_allCauses_65";"def_allCauses_75";"def_extCauses";"def_extCauses_30";"def_extCauses_65";"def_extCauses_75";"def_cancer";"def_cancer_30";"def_cancer_65";"def_cancer_75";"def_pulmonar";"def_pulmonar_30";"def_pulmonar_65";"def_pulmonar_75";"def_cardio";"def_cardio_30";"def_cardio_65";"def_cardio_75";"def_cardioPulmonar";"def_cardioPulmonar_30";"def_cardioPulmonar_65";"def_cardioPulmonar_75";"tasaMorbilidad_ALL";"tasaMorbilidad_ALL_65plus";"tasaMorbilidad_CPM";"tasaMorbilidad_CPM_65plus";"tasaMorbilidad_CVD";"tasaMorbilidad_CVD_65plus";"tasaMorbilidad_RSP";"tasaMorbilidad_RSP_65plus";"tasa_camas";"dias_cuarentena";"densidad_pob";"densidad_pob_censal";"perc_letalidad";"hdd15_winter_lenaCalefaccion";"rm";"region_num";"quintil_dens_pob"
"06302";15037;39.4493582496509;27.0532686041099;8.35272993283235;6.11159140786061;14.464321340693;61.4949790516725;49.6109596329055;"Chepica";"063";"Colchagua";"06";"Libertador General Bernardo OHiggins";"OHiggins";477800930.087315;139954.698515836;8669222.22016956;"Centro";"3";305.137403762103;149.781974206892;741.194037365402;11;73.1528895391368;112;9;8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;284;1888.6746026468;168;3.89180195994951;3.97173336638728;1.94568135480522;1.99018440577376;2.83469426567527;2.8598259916493;1.55293866514871;1.62685861780638;1.69746965971285;1.77941712942321;2.51172877755156;2.2845510065596;3.36060730378863;3.47120769536667;1.15958173058423;1.23091036547583;3.43156734662469;3.52614238047593;-0.0907215027750107;-0.0345366633947713;0.418418339018006;0.488427708645778;3.26414092236877;3.06265550780366;76.8796749588094;100.601329774647;40.6025254409261;8.00170521885181;152.919736001454;123.687149816217;158.864546412058;80.378641545795;26.9830632123357;221.366929973085;60.6935098303569;68.2779938733984;54.2565705267563;47.199655183915;72.0485798906619;14.4212113511398;11.874548661965;16.4501051665532;20.9473281313289;8.84727465242169;236751.71416863;226738.18;286470.724492595;271925;50.9143320421584;52.8234239617568;0.130708903582962;23.6967553436875;41.5116100261418;10.8027064431801;6.9045056127941;2.94479471013378;73.7615512801091;5.27337914550344;75.8515088138632;4.33223782491784;1842.75121520106;2.56035113386979;5740;42.5018288222385;1.70731707317073;90.4330312185297;6.58610271903323;0.382678751258812;57.9616724738676;149826;8533.16927904828;58.965968343852;0.567478172444522;128.238528352706;2.84667967494886;NA;0;5.9069767013933;68;452.217862605573;115;111;87;69;105;103;84;67;10;7;3;2;30;30;21;15;16;16;14;13;32;32;28;23;48;48;42;35;53.0209617755857;91.0224438902743;10.7210072035823;35.4882025704968;4.34810824842625;18.2236715902551;6.37289895515608;17.2645309802417;0;0;31.4712656529406;1734.52699885987;3.87323943661972;115.991927031279;"Resto Chile";"VI";"Q3"
"06303";35399;41.2808271420097;26.4216503291053;7.130144919348;4.77132122376338;11.9014661431114;58.7332975507783;49.6482951495805;"Chimbarongo";"063";"Colchagua";"06";"Libertador General Bernardo OHiggins";"OHiggins";509121188.007603;118259.094539711;11383535.5126196;"Centro";"3";360.65297217999;123.879116166993;874.938127090355;10;28.2493855758637;148;6;4;19.734731595884;28.0684857769726;30.0235516917054;8.70949993654372;11.219911;21.2162495821727;17.64;20.3479452054795;33.3566176470588;41.0473905653181;48.6795499355878;50.9744528330664;28.5515966883501;34.7127250740741;38.2482673901099;40.0171919770774;44.8767123287671;45.594696969697;20;394;1113.02579168903;200;1.51531218878444;1.64762882990703;1.15182628085143;1.13369080436982;1.5720069314725;1.68078175559941;0.774572649572651;0.822530174340634;2.2138052635016;2.27489085119654;0.550600154168044;0.609801167861629;0.835003332640368;1.00424016926688;-0.0175833347528427;0.182712479462085;1.15232188970622;1.26169305199591;0.529736467236471;0.590075994635674;2.00483249526546;2.07957193973017;-0.613001504973755;-0.545125286421759;78.2236901423828;102.837693778137;41.4462527755544;8.59181437620671;154.543296422441;125.148075423831;160.981714853226;81.3499907802159;28.1480734263816;222.87899434385;60.7022594605828;68.1109665806157;54.2823683140521;47.3058441727868;72.1088574256823;14.3521432647869;11.7948987996831;16.4147393859682;20.8497241194345;8.78695308576263;261225.564247639;265000;294316.719968088;270000;47.2204266321913;53.7116906115221;1.17575157882483;18.5675620616396;53.7993655597916;13.1311661476674;6.44335147405489;3.04414888972964;74.994087038789;2.51920824883608;62.051926537374;3.92448087743852;2885.57284177834;3.82779174552953;12923;42.1283087092856;0.71964714075679;88.9624531753637;7.0476522345152;0.531405174666783;65.271221852511;149826;20088.1598263636;58.965968343852;0.567478172444522;128.238528352706;2.84667967494886;13797.8044834853;1;5.13241316264159;124;350.29238114071;214;208;155;110;197;194;151;107;17;14;4;3;61;59;44;25;27;27;24;20;61;61;50;40;88;88;74;60;58.6893611381108;124.076662008385;12.182999028011;51.6071072070274;4.4954493240258;22.8089439009782;7.68754970398516;28.7981633060491;56.4987711517275;0;69.5296146258038;3109.66658475807;2.53807106598985;95.8970927644895;"Resto Chile";"VI";"Q4"
"06304";6811;38.2322713257965;27.1766260461019;9.92512112758773;7.38511231830862;17.3102334458963;64.4839230656291;49.0383203641169;"Lolol";"063";"Colchagua";"06";"Libertador General Bernardo OHiggins";"OHiggins";597190340.506034;136517.584452969;2840988.12404363;"Centro";"3";194.474589782381;104.189101494271;410.948567549194;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10;98;1438.84892086331;165;0;0;0;0;0;0;0;0;0;0;0;0;3.30216084780267;2.43699230052126;8.83242759090351;9.92935322326636;2.57243606287682;1.26326540355255;-0.16770483948251;-0.143300692620013;-0.0882807327300819;-0.0587673547344453;1.21569989579715;1.24999999999999;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;217740.592309283;207991.238636364;286253.135280095;270000;45.7835621322874;59.0383444917833;0.41002277904328;22.6119969627942;61.5489749430524;6.30220197418375;4.32801822323462;2.08048595292331;64.4744744744745;9.64162543109911;63.7127005548058;3.13390313390313;1972.77250113071;1.42416678901777;2982;64.3371017471737;1.17370892018779;91.3996627318718;5.86003372681282;0.21079258010118;48.1891348088531;149826;3865.09383251964;58.965968343852;0.567478172444522;128.238528352706;2.84667967494886;NA;0;8.24097671565905;44;646.013801203935;48;48;37;28;44;44;37;27;4;4;1;1;14;14;10;7;5;5;5;5;12;12;11;8;17;17;16;13;69.0445494914769;157.978723404255;18.3641312132932;74.468085106383;6.56066466122332;26.2411347517731;11.8034665520699;48.2269503546099;146.82131845544;0;11.4050739572054;2397.40530499149;0;NA;"Resto Chile";"VI";"Q2"
"06305";17833;41.2605843099871;26.1761902091628;7.22817248920541;5.24869623731285;12.4768687265183;58.8739976448158;50.4850557954354;"Nancagua";"063";"Colchagua";"06";"Libertador General Bernardo OHiggins";"OHiggins";151252020.46886;69308.9916397471;3562779.50746609;"Centro";"3";771.056168334026;360.748507667686;1761.30851685228;5;28.0379072506028;163;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;238;1334.60438512869;182;0.0975479454412712;0.130155869979519;1.54726123884654;1.96275586622374;0.36728058552548;0.550750008501328;0.208723189866129;0.154384994700216;-0.195850095278426;-0.238409252308006;0.81738437001595;0.739709575281145;-1.33161488891227;-1.02506582016504;2.13221521492695;2.97515907597977;-0.158749165301351;0.0259296833461935;1.41787822081474;1.27886077699433;1.09570188439551;0.958709546515169;-0.657894736842106;-0.717873130254393;78.5954071796802;103.456209559696;41.6796041758571;8.75502207678555;154.992327859689;125.552126617011;161.56726447352;81.6186388312298;28.470282691931;223.297189089693;60.704679363769;68.0647714995036;54.2895032610226;47.3352130793435;72.125528507235;14.3330409624136;11.7728698738268;16.4049581994597;20.8227295775772;8.77026982628931;251127.839810427;250000;299522.911546664;270000;48.9321998755961;53.4617328317143;0.374701941637334;29.2381060520041;38.7021687294198;16.5436584535029;8.15260588168502;4.62132394686045;70.4012240734444;1.54977820203268;73.9401426245157;0.640125779100455;1640.59415735568;3.88605394493355;6546;36.4100263556328;0.443018637335778;89.3942023954175;6.59607706995313;0.468668633917723;62.1906507791017;149826;10119.8382492032;58.965968343852;0.567478172444522;128.238528352706;2.84667967494886;NA;0;5.18040531254838;89;499.07474906073;122;118;92;65;113;110;90;63;9;8;4;5;29;29;20;11;19;19;18;14;28;28;22;16;47;47;39;30;66.3442364683978;158.585763856326;15.7873282728685;68.4610334802588;6.0703544161553;28.3222357685454;9.7169738567132;40.1387977117134;50.4682330510851;0;117.902557233419;5005.36167411694;2.10084033613445;114.601548276511;"Resto Chile";"VI";"Q4"
"06306";12482;40.2980291619933;28.3287934625861;7.41868290338087;5.21551033488223;12.6341932382631;62.0333279923089;49.278961704855;"Palmilla";"063";"Colchagua";"06";"Libertador General Bernardo OHiggins";"OHiggins";235498722.004109;81286.1681835183;1951532.82199333;"Centro";"3";410.680111916891;183.147659008731;1149.24076938485;5;40.0576830636116;142;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;203;1626.34193238263;158;-2.06341834312634;-2.01395982218676;-1.67205460526985;-1.67227028687726;-2.4309572935925;-2.4034826207708;-0.862497177692483;-0.852516846818327;-2.02869256556892;-2.01905514143259;-1.63831300257098;-1.62933347938004;-2.83060370396463;-2.76719938943506;-1.67205460526985;-1.67227028687726;-3.2530508649338;-3.21805083421188;-0.964100248363062;-0.952014834245399;-2.50690199171762;-2.49543367724737;-2.14156774793501;-2.13045621337423;76.8796749588094;100.601329774647;40.6025254409261;8.00170521885181;152.919736001454;123.687149816217;158.864546412058;80.378641545795;26.9830632123357;221.366929973085;60.6935098303569;68.2779938733984;54.2565705267563;47.199655183915;72.0485798906619;14.4212113511398;11.874548661965;16.4501051665532;20.9473281313289;8.84727465242169;254734.718523878;240328.151515152;281763.229364194;250000;50.1961189099917;57.8105048097387;0;15.7628022759602;51.0579658605974;10.7485775248933;11.1664295874822;0.702347083926031;72.5593896306572;3.25189410062144;73.6443347237593;1.12369115518856;1910.73402061856;4.08588367248838;4553;72.2480371735299;0.417307269931913;91.4724711907811;5.8898847631242;0.512163892445583;63.3867779486053;149826;7083.26254845253;58.965968343852;0.567478172444522;128.238528352706;2.84667967494886;NA;0;5.08025308876893;NA;0;72;69;49;39;67;65;48;38;5;4;2;2;19;19;12;9;7;7;6;5;22;22;16;13;29;29;22;18;51.6308621394647;93.4641389367626;10.0179284748215;36.1924963542357;4.54502563457365;21.2117194750099;5.47290284024785;14.9807768792258;0;0;53.0024107722428;6395.99798647028;2.46305418719212;112.6167222396;"Resto Chile";"VI";"Q4"
"06307";11007;39.5203052602889;27.5642772780958;8.4309984555283;6.18697192695557;14.6179703824839;63.0962115017716;49.6865630962115;"Peralillo";"063";"Colchagua";"06";"Libertador General Bernardo OHiggins";"OHiggins";282033438.142947;91554.6680556625;4472608.52394426;"Centro";"3";355.386067183165;167.36257662374;933.500316976363;2;18.1702552920869;163;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;146;1326.42863632234;161;3.3343282224877;3.26419014557843;4.39762392884901;4.36164638864303;3.24168247504797;3.06982206606762;1.55428249436514;1.513900357831;0.83720930232558;0.812228836646151;0.943858788918854;0.912778904665315;3.91244840586532;3.82041144461492;5.60841380738079;5.58577277415047;2.88713771892022;2.72063909314497;2.36194590533434;2.29837599779797;0.90439276485788;0.872767631924125;1.03579308654082;0.996301157379788;76.8796749588094;100.601329774647;40.6025254409261;8.00170521885181;152.919736001454;123.687149816217;158.864546412058;80.378641545795;26.9830632123357;221.366929973085;60.6935098303569;68.2779938733984;54.2565705267563;47.199655183915;72.0485798906619;14.4212113511398;11.874548661965;16.4501051665532;20.9473281313289;8.84727465242169;267619.217315369;249907.894736842;315546.833706428;270000;43.6619718309859;51.1183020843247;0.379090183559457;21.9672785315243;51.755786113328;11.0335195530726;8.36991221069433;3.50159616919393;74.5510952336185;2.09836065573771;63.5784543325527;0;1516.26898704247;2.03506859271373;4490;39.7020078132098;0.489977728285078;91.6441319632234;5.13791238507301;0.703082747431044;65.5011135857461;149826;6246.23224409686;58.965968343852;0.567478172444522;128.238528352706;2.84667967494886;NA;0;8.53186222003744;38;345.23485054965;77;73;53;40;73;69;52;39;4;4;2;2;26;25;18;11;9;9;8;7;16;16;11;10;24;24;19;17;57.2914817313497;95.2568134171908;11.1493803927138;38.7840670859539;5.64570535809395;24.6331236897275;5.50367503461989;14.1509433962264;0;0;39.0272872340093;2460.97997199479;1.36986301369863;97.2240045191445;"Resto Chile";"VI";"Q3"
"06308";8738;39.9404898146029;27.5463492790112;7.67910276951247;5.68780041199359;13.3669031815061;60.6889448386358;49.2790112153811;"Placilla";"063";"Colchagua";"06";"Libertador General Bernardo OHiggins";"OHiggins";144150711.447054;54091.7438132073;1315967.19791956;"Centro";"3";435.61116181791;195.6735702889;933.305937976026;2;22.8885328450446;115;1;1;19.734731595884;28.0684857769726;30.0235516917054;8.70949993654372;11.219911;21.2162495821727;17.64;20.3479452054795;33.3566176470588;41.0473905653181;48.6795499355878;50.9744528330664;28.5515966883501;34.7127250740741;38.2482673901099;40.0171919770774;44.8767123287671;45.594696969697;NA;155;1773.86129549096;200;2.90696152852098;2.25275252918002;2.72377222328377;2.71666715346692;1.82712444169661;1.31760262173575;1.90739460953697;1.90715593322222;1.35924074129517;1.36488522556058;0.228832951945082;-0.313676286072773;2.90696152852098;2.25275252918002;2.72377222328377;2.71666715346692;1.82712444169661;1.31760262173575;1.90739460953697;1.90715593322222;1.35924074129517;1.36488522556058;0.228832951945082;-0.313676286072773;78.2370660748117;102.85995056077;41.4546497341263;8.59768727132792;154.559454450082;125.162614874315;161.00278537561;81.3596578597871;28.1596678622871;222.894042738465;60.7023465388124;68.1093042885454;54.2826250592614;47.3069009887791;72.109457320866;14.3514558841179;11.7941061068706;16.4143874180014;20.8487527430067;8.78635275236648;243072.108839354;251389.166666667;294834.655088853;271730.769230769;47.853624208304;55.6015615757719;0.418760469011725;19.6219191194066;61.0911701363963;5.97032782962431;8.01627183536731;4.11581718114381;67.3421576666276;6.07941899964859;67.5412908515872;1.2650814103315;2128.03717904032;4.84092469672694;3180;72.8198672465095;1.22641509433962;90.3741373047584;6.86523792226662;0.472212132219397;70.4402515723271;149826;4958.62427082023;58.965968343852;0.567478172444522;128.238528352706;2.84667967494886;1885.25387397006;1;6.02378312937219;30;343.327992675669;63;61;50;38;59;57;48;35;5;4;2;2;18;18;13;8;6;6;5;5;17;17;15;12;23;23;20;17;61.3039758656401;114.255205552589;11.5493718762664;43.7800320341698;5.31316133099194;25.4493682149849;6.23621054527444;18.3306638191849;0;0;60.6171132440746;6639.98313469672;1.29032258064516;104.391450668756;"Resto Chile";"VI";"Q4"
"06309";3421;37.7082724349605;29.0850628471207;10.6986261327097;8.27243496053785;18.9710610932476;66.7641040631394;48.8161356328559;"Pumanque";"063";"Colchagua";"06";"Libertador General Bernardo OHiggins";"OHiggins";441030621.996756;102722.616218871;441030621.996756;"Centro";"3";NA;NA;NA;1;29.2312189418299;99;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12;350.774627301959;151;-10.1241717972453;-9.66206886921352;-17.4889208167453;-16.837137694932;-5.49767456971649;-5.30608744062594;-0.81967213114754;-0.616405879563775;-0.884955752212387;-0.652173913043474;-0.970873786407766;-0.714285714285716;-10.1241717972453;-9.66206886921352;-17.4889208167453;-16.837137694932;-5.49767456971649;-5.30608744062594;-0.81967213114754;-0.616405879563775;-0.884955752212387;-0.652173913043474;-0.970873786407766;-0.714285714285716;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;360411.661478599;257424.727272727;445185.414824447;3e+05;46.0753532182104;52.6243093922652;1.53096729297147;12.8740431454419;53.7926235212248;7.72442588726514;3.13152400835073;9.88169798190675;75.0512645249487;18.6602870813397;68.6944634313055;1.02529049897471;2833.86623164763;2.33849751534639;1670;100;1.43712574850299;93.483709273183;4.34419381787803;0.668337510442774;82.9940119760479;149826;1941.34282793271;58.965968343852;0.567478172444522;128.238528352706;2.84667967494886;NA;0;9.34213340783534;9;263.080970476469;22;20;17;15;21;19;17;15;2;1;1;0;6;6;5;4;1;1;1;1;6;6;6;5;7;7;6;6;45.4674785181813;78.1005935645111;9.5601206396176;29.9906279287723;5.57673703977693;18.7441424554827;3.98338359984067;11.2464854732896;0;0;7.75683099851775;7.75683099851775;8.33333333333333;NA;"Resto Chile";"VI";"Q2"
"06310";37855;41.2679963016774;26.0573239994717;7.31475366530181;5.51050059437327;12.8252542596751;60.5388984282129;50.8836349227315;"Santa Cruz";"063";"Colchagua";"06";"Libertador General Bernardo OHiggins";"OHiggins";393530300.754881;121572.537933243;6636244.08868824;"Centro";"3";880.90079975676;332.432935422105;2137.0009598507;21;55.4748381983886;130;18;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;89;673;1777.83648131026;200;2.30406174682283;2.30616272390796;2.31233826905554;2.23373852247807;2.36588706996386;2.3323583108079;1.18606867062655;1.21543885693079;2.27884767126356;2.21565052173513;1.79012883482352;1.82415973959301;2.44731446794643;2.45850774674221;2.19971479306693;2.03748236281447;2.85804463234216;2.83503630640941;1.23015515598557;1.27753115320382;2.78842580572906;2.74606847167104;1.68585212855167;1.73868638652525;76.8796749588094;100.601329774647;40.6025254409261;8.00170521885181;152.919736001454;123.687149816217;158.864546412058;80.378641545795;26.9830632123357;221.366929973085;60.6935098303569;68.2779938733984;54.2565705267563;47.199655183915;72.0485798906619;14.4212113511398;11.874548661965;16.4501051665532;20.9473281313289;8.84727465242169;353463.235101268;270000;408738.15517854;275423.369047619;52.1573683879489;41.4875857865868;0.459097376969957;12.167422879695;50.5275592665181;11.8774666416087;7.76169892877279;9.66789271619191;72.058083150057;0.922123002729272;58.8171387689128;0.752537163146877;1653.87965315365;3.15149914146084;14334;39.7067758552371;0.739500488349379;91.8377203574016;5.10343717298559;0.305884246961281;55.9369331658993;149826;21481.8862178874;58.965968343852;0.567478172444522;128.238528352706;2.84667967494886;NA;0;6.11641801957962;504;1331.39611676133;278;265;204;147;252;246;197;142;26;20;7;5;74;73;55;33;33;33;29;23;73;72;60;47;106;105;89;70;70.7673669714321;117.23429744994;13.7713948455636;47.8350162587712;6.11429222278596;28.024987164128;7.65710262277768;19.8100290946432;235.107647602694;58;96.1933551937053;5704.28083929665;3.12035661218425;89.9430133290302;"Resto Chile";"VI";"Q4"
"07101";220357;44.7069981893019;24.1621550483987;7.19287338273801;4.75228833211561;11.9451617148536;55.5938772083483;52.0677809191448;"Talca";"071";"Talca";"07";"Maule";"Maule";231825808.775403;82476.9888583563;53317211.5774803;"Centro";"4";1335.47182990834;536.523204906285;4102.87368773257;82;37.2123417908213;196;57;36;20.9681279229046;30.4686406095178;34.9039767447734;7.15676926945906;10.4708803157207;20.2835018039192;22.2099676573925;20.4109143074021;23.7269432924932;39.5887635357734;47.954182001348;48.7778129096934;25.3972745134113;35.6572852186202;40.9319490277534;36.4787343027871;41.3556072767797;38.063210426852;671;4650;2110.2120649673;214;1.83006118093639;1.84789629434054;1.56542230618508;1.56560695690256;1.72465379003841;1.71616308318378;1.32138244425845;1.31616097902158;1.57122178238521;1.57409558833263;1.37065299520225;1.3579674612044;1.7328049822575;1.73808995760356;1.49966997572186;1.49429425192796;1.65617391847365;1.64374691389456;1.34397300838809;1.32361649266892;1.53197731228781;1.53762194590306;1.26265985637331;1.2325950011228;71.7650139963635;100.121811422248;34.3805312605683;6.30177827176362;141.044269725774;116.78295107982;157.541063885768;71.5093468430478;22.4544620580141;208.551386448576;68.2381046592229;79.51161623484;60.5360095911163;52.6770793369055;80.6596307800799;14.9408568204166;12.004563863726;17.0707062966316;21.7612871667893;9.37657571860878;419553.700296555;280000;479846.867661971;300976.234615385;51.8720431697221;34.387765551927;2.13240418118467;18.0193573364305;38.7588075880759;11.3875338753388;11.2880371660859;9.05303910181959;74.4455155394463;0.999678620715731;36.149119987901;1.31198366637049;795.987054518992;3.3028222384585;80810;4.28441120545297;0.29575547580745;90.982678354234;5.3404912692754;0.36908107201275;68.440787031308;217230;151261.758280301;63.747480880345;0.686439542561845;1693.519715393;13.9638919352052;183047.459905934;1;5.61728932581707;1955;887.196685378726;1389;1329;1018;741;1294;1252;989;720;95;77;29;20;394;389;275;177;157;155;140;114;347;346;281;216;504;502;421;330;80.6594235064505;139.086811109495;14.2256230315585;51.2901297400352;7.37350891655569;35.2220768099785;6.85211411500278;16.0680529300567;304.505870020013;0;950.528334890813;4132.94306810809;1.76344086021505;50.9862622992289;"Resto Chile";"VII";"Q5"
"07102";46068;42.7042632630025;25.1041938004689;6.35148042024833;3.77268385864374;10.1241642788921;56.4166015455414;50.0629504211166;"Constitucion";"071";"Talca";"07";"Maule";"Maule";1333391184.75585;230424.199714098;13602107.9756414;"Centro";"4";1278.33525045146;586.759792960577;3454.08206738126;8;17.3656334114787;186;7;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;75;548;1189.54588868629;205;0.484747393983324;0.508885012534119;0.531035158919075;0.566392454943119;0.292068284901881;0.346180647155308;0.108263127303386;0.102662225386493;0.490394337714863;0.482714202330714;-0.211418026474477;-0.0817105710339638;-0.121855569511829;-0.0970174399042246;0.122718277057571;0.161760936538049;-0.0931083960449808;-0.040302559678447;-0.525347623640325;-0.5323815093572;0.0859453993933269;0.0761474106525864;-0.525638976475204;-0.398067870391125;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;348516.990691586;240000;453546.229165976;305782.785046729;46.0513715392309;45.4007849978194;2.28270257883697;22.6049249969153;31.9172938957536;11.2742592233523;11.8559517723996;11.1279547337435;65.203882139366;0.402340892465252;64.9301564078448;2.45062179956108;1429.16850019349;4.53243032039594;18740;19.0913432317444;0.784418356456777;89.4612970711297;6.09963389121339;0.516474895397489;66.051227321238;217230;31622.8968467391;63.747480880345;0.686439542561845;1693.519715393;13.9638919352052;NA;0;4.64680700471292;227;492.749848050708;269;257;184;130;239;231;175;125;30;26;9;5;69;68;47;30;26;26;24;20;73;73;54;38;99;99;79;58;89.627399901958;207.567900149424;20.1836869462349;90.3137909818054;8.03782314358291;40.9158829216841;12.145863802652;49.3979080601213;162.802813232613;0;34.5495009466672;3386.82798890426;1.45985401459854;NA;"Resto Chile";"VII";"Q3"
"07103";9448;34.5469940728196;29.5512277730737;10.2455546147333;10.2243861134632;20.4699407281964;67.9297205757832;48.6452159187129;"Curepto";"071";"Talca";"07";"Maule";"Maule";1067530867.59637;181019.839263846;2404970.41705042;"Centro";"4";338.049896263217;178.588475332167;705.497243529889;9;95.2582557154954;199;8;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12;156;1651.14309906859;200;0.494276675798212;0.424142961106365;2.67581925467921;2.49010673492318;1.84034518018183;1.80794239417551;0.409153952843274;0.39307440336921;2.63263263263264;2.64585128491054;-0.221825461234647;-0.246629398224268;1.58427849514709;1.49991356956629;2.97047169674511;2.75601943068956;1.497554656935;1.43803053332414;2.09431345353676;2.09171736078615;2.90290290290291;2.91195701758832;-0.427419791159443;-0.463115203332236;69.3994036960335;96.9180874357276;32.0410967380289;4.69955729777823;138.488383738668;113.728699248167;153.901352044496;68.4899603139937;19.0714280731383;205.99572342315;67.5997611566791;78.7428879584701;59.8167760350509;50.9136894815864;80.4846220740993;15.1098252520922;12.1617207315006;17.2364076253229;22.0349841549615;9.48445510673269;239053.938126292;175002.538461538;258832.019725045;242965.846153846;46.1981883063409;61.1710865993898;1.11476179300634;40.2722365641868;31.3189392161464;6.26613471016193;4.50598451067824;1.73668153015724;63.1776578268012;18.0591410467026;56.794179770007;0;1808.05609973286;5.20745131244708;4556;64.1299745977985;4.85074626865672;91.8949133594187;4.94689770821688;0.475125768585802;65.8252853380158;217230;6485.48079812431;63.747480880345;0.686439542561845;1693.519715393;13.9638919352052;NA;0;3.28742192113633;66;698.560541913633;87;85;70;56;80;78;67;54;7;7;2;2;24;23;18;13;13;13;11;9;23;23;22;18;36;36;33;27;67.560056814673;137.013199520017;17.167912060767;57.706992473001;8.04874534263777;28.362604996182;9.11916671812923;29.344387476819;127.01100762066;0;8.85032956590094;3928.53065177721;5.76923076923077;78.6533416211165;"Resto Chile";"VII";"Q2"
