sep=; 
"codigo_comuna";"nombre_comuna";"codigo_provincia";"nombre_provincia";"codigo_region";"nombre_region";"region";"variable";"valor"
"05104";"Juan Fernandez";"051";"Valparaiso";"05";"Valparaiso";"V";"hr_spring";NA
"05105";"Puchuncavi";"051";"Valparaiso";"05";"Valparaiso";"V";"hr_spring";58.7329411764706
"05107";"Quintero";"051";"Valparaiso";"05";"Valparaiso";"V";"hr_spring";78.499196708464
"05109";"Vina del Mar";"051";"Valparaiso";"05";"Valparaiso";"V";"hr_spring";49.5577223720768
"05201";"Isla de Pascua";"052";"Isla de Pascua";"05";"Valparaiso";"V";"hr_spring";NA
"05301";"Los Andes";"053";"Los Andes";"05";"Valparaiso";"V";"hr_spring";34.5192739115355
"05302";"Calle Larga";"053";"Los Andes";"05";"Valparaiso";"V";"hr_spring";41.2919540229885
"05303";"Rinconada";"053";"Los Andes";"05";"Valparaiso";"V";"hr_spring";45.7227272727273
"05304";"San Esteban";"053";"Los Andes";"05";"Valparaiso";"V";"hr_spring";34.5192739115355
"05401";"La Ligua";"054";"Petorca";"05";"Valparaiso";"V";"hr_spring";52.2524312541918
"05402";"Cabildo";"054";"Petorca";"05";"Valparaiso";"V";"hr_spring";52.2524312541918
"05403";"Papudo";"054";"Petorca";"05";"Valparaiso";"V";"hr_spring";58.7329411764706
"05404";"Petorca";"054";"Petorca";"05";"Valparaiso";"V";"hr_spring";52.2524312541918
"05405";"Zapallar";"054";"Petorca";"05";"Valparaiso";"V";"hr_spring";58.7329411764706
"05501";"Quillota";"055";"Quillota";"05";"Valparaiso";"V";"hr_spring";54.9709302325581
"05502";"Calera";"055";"Quillota";"05";"Valparaiso";"V";"hr_spring";54.9709302325581
"05503";"Hijuelas";"055";"Quillota";"05";"Valparaiso";"V";"hr_spring";54.9709302325581
"05504";"La Cruz";"055";"Quillota";"05";"Valparaiso";"V";"hr_spring";54.9709302325581
"05506";"Nogales";"055";"Quillota";"05";"Valparaiso";"V";"hr_spring";54.9709302325581
"05601";"San Antonio";"056";"San Antonio";"05";"Valparaiso";"V";"hr_spring";79.3231550051073
"05602";"Algarrobo";"056";"San Antonio";"05";"Valparaiso";"V";"hr_spring";71.6431818181818
"05603";"Cartagena";"056";"San Antonio";"05";"Valparaiso";"V";"hr_spring";71.6431818181818
"05604";"El Quisco";"056";"San Antonio";"05";"Valparaiso";"V";"hr_spring";82.4652374312582
"05605";"El Tabo";"056";"San Antonio";"05";"Valparaiso";"V";"hr_spring";71.6431818181818
"05606";"Santo Domingo";"056";"San Antonio";"05";"Valparaiso";"V";"hr_spring";79.3231550051073
"05701";"San Felipe";"057";"San Felipe de Aconcagua";"05";"Valparaiso";"V";"hr_spring";45.7227272727273
"05702";"Catemu";"057";"San Felipe de Aconcagua";"05";"Valparaiso";"V";"hr_spring";56.8676867749745
"05703";"Llaillay";"057";"San Felipe de Aconcagua";"05";"Valparaiso";"V";"hr_spring";56.8676867749745
"05704";"Panquehue";"057";"San Felipe de Aconcagua";"05";"Valparaiso";"V";"hr_spring";45.7227272727273
"05705";"Putaendo";"057";"San Felipe de Aconcagua";"05";"Valparaiso";"V";"hr_spring";45.7227272727273
"05706";"Santa Maria";"057";"San Felipe de Aconcagua";"05";"Valparaiso";"V";"hr_spring";45.7227272727273
"05801";"Quilpue";"058";"Marga Marga";"05";"Valparaiso";"V";"hr_spring";49.5577223720768
"05802";"Limache";"058";"Marga Marga";"05";"Valparaiso";"V";"hr_spring";77.6963581643076
"05803";"Olmue";"058";"Marga Marga";"05";"Valparaiso";"V";"hr_spring";56.8676867749745
"05804";"Villa Alemana";"058";"Marga Marga";"05";"Valparaiso";"V";"hr_spring";49.5577223720768
"06101";"Rancagua";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"hr_spring";57.8541429662351
"06102";"Codegua";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"hr_spring";57.8531020367009
"06103";"Coinco";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"hr_spring";57.322116807611
"06104";"Coltauco";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"hr_spring";57.322116807611
"06105";"Donihue";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"hr_spring";57.322116807611
"06106";"Graneros";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"hr_spring";46.16
"06107";"Las Cabras";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"hr_spring";57.322116807611
"06108";"Machali";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"hr_spring";57.8531020367009
"06109";"Malloa";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"hr_spring";52.8869047619048
"06110";"Mostazal";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"hr_spring";46.6917436560729
"06111";"Olivar";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"hr_spring";57.8541429662351
"06112";"Peumo";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"hr_spring";53.4819672131148
"06113";"Pichidegua";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"hr_spring";53.4819672131148
"06114";"Quinta de Tilcoco";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"hr_spring";53.4819672131148
"06115";"Rengo";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"hr_spring";52.8869047619048
"06116";"Requinoa";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"hr_spring";57.8531020367009
"06117";"San Vicente";"061";"Cachapoal";"06";"Libertador General Bernardo OHiggins";"VI";"hr_spring";52.8869047619048
"06201";"Pichilemu";"062";"Cardenal Caro";"06";"Libertador General Bernardo OHiggins";"VI";"hr_spring";80.6223590585659
"06202";"La Estrella";"062";"Cardenal Caro";"06";"Libertador General Bernardo OHiggins";"VI";"hr_spring";65.2
"06203";"Litueche";"062";"Cardenal Caro";"06";"Libertador General Bernardo OHiggins";"VI";"hr_spring";65.2
"06204";"Marchihue";"062";"Cardenal Caro";"06";"Libertador General Bernardo OHiggins";"VI";"hr_spring";65.2
"06205";"Navidad";"062";"Cardenal Caro";"06";"Libertador General Bernardo OHiggins";"VI";"hr_spring";65.2
"06206";"Paredones";"062";"Cardenal Caro";"06";"Libertador General Bernardo OHiggins";"VI";"hr_spring";49.2202206697535
"06301";"San Fernando";"063";"Colchagua";"06";"Libertador General Bernardo OHiggins";"VI";"hr_spring";52.8869047619048
"06302";"Chepica";"063";"Colchagua";"06";"Libertador General Bernardo OHiggins";"VI";"hr_spring";65.6471006499611
"06303";"Chimbarongo";"063";"Colchagua";"06";"Libertador General Bernardo OHiggins";"VI";"hr_spring";52.8869047619048
"06304";"Lolol";"063";"Colchagua";"06";"Libertador General Bernardo OHiggins";"VI";"hr_spring";49.2202206697535
"06305";"Nancagua";"063";"Colchagua";"06";"Libertador General Bernardo OHiggins";"VI";"hr_spring";52.8869047619048
"06306";"Palmilla";"063";"Colchagua";"06";"Libertador General Bernardo OHiggins";"VI";"hr_spring";52.8869047619048
"06307";"Peralillo";"063";"Colchagua";"06";"Libertador General Bernardo OHiggins";"VI";"hr_spring";49.2202206697535
"06308";"Placilla";"063";"Colchagua";"06";"Libertador General Bernardo OHiggins";"VI";"hr_spring";52.8869047619048
"06309";"Pumanque";"063";"Colchagua";"06";"Libertador General Bernardo OHiggins";"VI";"hr_spring";49.2202206697535
"06310";"Santa Cruz";"063";"Colchagua";"06";"Libertador General Bernardo OHiggins";"VI";"hr_spring";49.2202206697535
"07101";"Talca";"071";"Talca";"07";"Maule";"VII";"hr_spring";62.3974902379195
"07102";"Constitucion";"071";"Talca";"07";"Maule";"VII";"hr_spring";76.8388235294118
"07103";"Curepto";"071";"Talca";"07";"Maule";"VII";"hr_spring";62.3974902379195
"07104";"Empedrado";"071";"Talca";"07";"Maule";"VII";"hr_spring";76.8388235294118
"07105";"Maule";"071";"Talca";"07";"Maule";"VII";"hr_spring";62.3974902379195
"07106";"Pelarco";"071";"Talca";"07";"Maule";"VII";"hr_spring";61.5523255813954
"07107";"Pencahue";"071";"Talca";"07";"Maule";"VII";"hr_spring";62.3974902379195
"07108";"Rio Claro";"071";"Talca";"07";"Maule";"VII";"hr_spring";65.6471006499611
"07109";"San Clemente";"071";"Talca";"07";"Maule";"VII";"hr_spring";61.5523255813954
"07110";"San Rafael";"071";"Talca";"07";"Maule";"VII";"hr_spring";62.3974902379195
"07201";"Cauquenes";"072";"Cauquenes";"07";"Maule";"VII";"hr_spring";52.3674418604651
"07202";"Chanco";"072";"Cauquenes";"07";"Maule";"VII";"hr_spring";76.8388235294118
"07203";"Pelluhue";"072";"Cauquenes";"07";"Maule";"VII";"hr_spring";60.3764705882353
"07301";"Curico";"073";"Curico";"07";"Maule";"VII";"hr_spring";65.6471006499611
"07302";"Hualane";"073";"Curico";"07";"Maule";"VII";"hr_spring";49.2202206697535
"07303";"Licanten";"073";"Curico";"07";"Maule";"VII";"hr_spring";49.2202206697535
"07304";"Molina";"073";"Curico";"07";"Maule";"VII";"hr_spring";65.6471006499611
"07305";"Rauco";"073";"Curico";"07";"Maule";"VII";"hr_spring";65.6471006499611
"07306";"Romeral";"073";"Curico";"07";"Maule";"VII";"hr_spring";65.6471006499611
"07307";"Sagrada Familia";"073";"Curico";"07";"Maule";"VII";"hr_spring";65.6471006499611
"07308";"Teno";"073";"Curico";"07";"Maule";"VII";"hr_spring";65.6471006499611
"07309";"Vichuquen";"073";"Curico";"07";"Maule";"VII";"hr_spring";49.2202206697535
"07401";"Linares";"074";"Linares";"07";"Maule";"VII";"hr_spring";63.8317647058824
"07402";"Colbun";"074";"Linares";"07";"Maule";"VII";"hr_spring";63.8317647058824
"07403";"Longavi";"074";"Linares";"07";"Maule";"VII";"hr_spring";63.8317647058824
"07404";"Parral";"074";"Linares";"07";"Maule";"VII";"hr_spring";64.1771084337349
"07405";"Retiro";"074";"Linares";"07";"Maule";"VII";"hr_spring";64.1771084337349
"07406";"San Javier";"074";"Linares";"07";"Maule";"VII";"hr_spring";63.8317647058824
"07407";"Villa Alegre";"074";"Linares";"07";"Maule";"VII";"hr_spring";63.8317647058824
"07408";"Yerbas Buenas";"074";"Linares";"07";"Maule";"VII";"hr_spring";63.8317647058824
"08101";"Concepcion";"081";"Concepcion";"08";"Biobio";"VIII";"hr_spring";67.3202380952381
"08102";"Coronel";"081";"Concepcion";"08";"Biobio";"VIII";"hr_spring";67.3202380952381
"08103";"Chiguayante";"081";"Concepcion";"08";"Biobio";"VIII";"hr_spring";67.3202380952381
"08104";"Florida";"081";"Concepcion";"08";"Biobio";"VIII";"hr_spring";59.1604651162791
"08105";"Hualqui";"081";"Concepcion";"08";"Biobio";"VIII";"hr_spring";67.3202380952381
"08106";"Lota";"081";"Concepcion";"08";"Biobio";"VIII";"hr_spring";67.3202380952381
"08107";"Penco";"081";"Concepcion";"08";"Biobio";"VIII";"hr_spring";75.6258823529412
"08108";"San Pedro de la Paz";"081";"Concepcion";"08";"Biobio";"VIII";"hr_spring";67.3202380952381
"08109";"Santa Juana";"081";"Concepcion";"08";"Biobio";"VIII";"hr_spring";67.3202380952381
"08110";"Talcahuano";"081";"Concepcion";"08";"Biobio";"VIII";"hr_spring";75.0013483146067
"08111";"Tome";"081";"Concepcion";"08";"Biobio";"VIII";"hr_spring";75.6258823529412
"08112";"Hualpen";"081";"Concepcion";"08";"Biobio";"VIII";"hr_spring";75.0013483146067
"08201";"Lebu";"082";"Arauco";"08";"Biobio";"VIII";"hr_spring";84.02
"08202";"Arauco";"082";"Arauco";"08";"Biobio";"VIII";"hr_spring";84.02
"08203";"Canete";"082";"Arauco";"08";"Biobio";"VIII";"hr_spring";77.1654320987654
"08204";"Contulmo";"082";"Arauco";"08";"Biobio";"VIII";"hr_spring";73.5105263157895
"08205";"Curanilahue";"082";"Arauco";"08";"Biobio";"VIII";"hr_spring";84.02
"08206";"Los Alamos";"082";"Arauco";"08";"Biobio";"VIII";"hr_spring";84.02
"08207";"Tirua";"082";"Arauco";"08";"Biobio";"VIII";"hr_spring";84.0494117647059
"08301";"Los Angeles";"083";"Biobio";"08";"Biobio";"VIII";"hr_spring";67.9142419300779
"08302";"Antuco";"083";"Biobio";"08";"Biobio";"VIII";"hr_spring";54.6998048560416
"08303";"Cabrero";"083";"Biobio";"08";"Biobio";"VIII";"hr_spring";66.9364705882353
"08304";"Laja";"083";"Biobio";"08";"Biobio";"VIII";"hr_spring";73.7173664260162
"08305";"Mulchen";"083";"Biobio";"08";"Biobio";"VIII";"hr_spring";74.8116279069767
"08306";"Nacimiento";"083";"Biobio";"08";"Biobio";"VIII";"hr_spring";73.7173664260162
"08307";"Negrete";"083";"Biobio";"08";"Biobio";"VIII";"hr_spring";64.2552941176471
"08308";"Quilaco";"083";"Biobio";"08";"Biobio";"VIII";"hr_spring";74.8116279069767
"08309";"Quilleco";"083";"Biobio";"08";"Biobio";"VIII";"hr_spring";66.9364705882353
"08310";"San Rosendo";"083";"Biobio";"08";"Biobio";"VIII";"hr_spring";73.7173664260162
"08311";"Santa Barbara";"083";"Biobio";"08";"Biobio";"VIII";"hr_spring";67.9142419300779
"08312";"Tucapel";"083";"Biobio";"08";"Biobio";"VIII";"hr_spring";66.9364705882353
"08313";"Yumbel";"083";"Biobio";"08";"Biobio";"VIII";"hr_spring";73.7173664260162
"08314";"Alto Biobio";"083";"Biobio";"08";"Biobio";"VIII";"hr_spring";59.45060488607
"09101";"Temuco";"091";"Cautin";"09";"La Araucania";"IX";"hr_spring";74.7411998642029
"09102";"Carahue";"091";"Cautin";"09";"La Araucania";"IX";"hr_spring";78.7341176470588
"09103";"Cunco";"091";"Cautin";"09";"La Araucania";"IX";"hr_spring";54.1538154803852
"09104";"Curarrehue";"091";"Cautin";"09";"La Araucania";"IX";"hr_spring";69.896511627907
"09105";"Freire";"091";"Cautin";"09";"La Araucania";"IX";"hr_spring";79.2488891726251
"09106";"Galvarino";"091";"Cautin";"09";"La Araucania";"IX";"hr_spring";73.5264367816092
"09107";"Gorbea";"091";"Cautin";"09";"La Araucania";"IX";"hr_spring";76.46
"09108";"Lautaro";"091";"Cautin";"09";"La Araucania";"IX";"hr_spring";75.0593023255814
"09109";"Loncoche";"091";"Cautin";"09";"La Araucania";"IX";"hr_spring";75.8939024390244
"09110";"Melipeuco";"091";"Cautin";"09";"La Araucania";"IX";"hr_spring";69.1726190476191
"09111";"Nueva Imperial";"091";"Cautin";"09";"La Araucania";"IX";"hr_spring";78.0547619047619
"09112";"Padre las Casas";"091";"Cautin";"09";"La Araucania";"IX";"hr_spring";77.0697203037033
"09113";"Perquenco";"091";"Cautin";"09";"La Araucania";"IX";"hr_spring";75.0593023255814
"09114";"Pitrufquen";"091";"Cautin";"09";"La Araucania";"IX";"hr_spring";76.46
"09115";"Pucon";"091";"Cautin";"09";"La Araucania";"IX";"hr_spring";69.896511627907
"09116";"Saavedra";"091";"Cautin";"09";"La Araucania";"IX";"hr_spring";81.4511627906977
"09117";"Teodoro Schmidt";"091";"Cautin";"09";"La Araucania";"IX";"hr_spring";81.4341176470588
"09118";"Tolten";"091";"Cautin";"09";"La Araucania";"IX";"hr_spring";81.4341176470588
"09119";"Vilcun";"091";"Cautin";"09";"La Araucania";"IX";"hr_spring";75.0593023255814
"09120";"Villarrica";"091";"Cautin";"09";"La Araucania";"IX";"hr_spring";54.1538154803852
"09121";"Cholchol";"091";"Cautin";"09";"La Araucania";"IX";"hr_spring";73.5193181818182
"09201";"Angol";"092";"Malleco";"09";"La Araucania";"IX";"hr_spring";63.1505882352941
"09202";"Collipulli";"092";"Malleco";"09";"La Araucania";"IX";"hr_spring";74.8116279069767
"09203";"Curacautin";"092";"Malleco";"09";"La Araucania";"IX";"hr_spring";76.1627906976744
"09204";"Ercilla";"092";"Malleco";"09";"La Araucania";"IX";"hr_spring";74.8116279069767
"09205";"Lonquimay";"092";"Malleco";"09";"La Araucania";"IX";"hr_spring";59.45060488607
"09206";"Los Sauces";"092";"Malleco";"09";"La Araucania";"IX";"hr_spring";73.5105263157895
"09207";"Lumaco";"092";"Malleco";"09";"La Araucania";"IX";"hr_spring";73.5264367816092
"09208";"Puren";"092";"Malleco";"09";"La Araucania";"IX";"hr_spring";73.5105263157895
"09209";"Renaico";"092";"Malleco";"09";"La Araucania";"IX";"hr_spring";64.2552941176471
"09210";"Traiguen";"092";"Malleco";"09";"La Araucania";"IX";"hr_spring";73.7094117647059
"09211";"Victoria";"092";"Malleco";"09";"La Araucania";"IX";"hr_spring";76.4164705882353
"10101";"Puerto Montt";"101";"Llanquihue";"10";"Los Lagos";"X";"hr_spring";77.998745484734
"10102";"Calbuco";"101";"Llanquihue";"10";"Los Lagos";"X";"hr_spring";81.6625084922916
"10103";"Cochamo";"101";"Llanquihue";"10";"Los Lagos";"X";"hr_spring";79.3197674418605
"10104";"Fresia";"101";"Llanquihue";"10";"Los Lagos";"X";"hr_spring";79.6672727272727
"10105";"Frutillar";"101";"Llanquihue";"10";"Los Lagos";"X";"hr_spring";79.6453488372093
"10106";"Los Muermos";"101";"Llanquihue";"10";"Los Lagos";"X";"hr_spring";80.4593023255814
"10107";"Llanquihue";"101";"Llanquihue";"10";"Los Lagos";"X";"hr_spring";80.0232558139535
"10108";"Maullin";"101";"Llanquihue";"10";"Los Lagos";"X";"hr_spring";80.4593023255814
"10109";"Puerto Varas";"101";"Llanquihue";"10";"Los Lagos";"X";"hr_spring";79.3197674418605
"10201";"Castro";"102";"Chiloe";"10";"Los Lagos";"X";"hr_spring";80.4615896728116
"10202";"Ancud";"102";"Chiloe";"10";"Los Lagos";"X";"hr_spring";77.1620888330191
"10203";"Chonchi";"102";"Chiloe";"10";"Los Lagos";"X";"hr_spring";74.8116279069767
"10204";"Curaco de Velez";"102";"Chiloe";"10";"Los Lagos";"X";"hr_spring";81.5841463414634
"10205";"Dalcahue";"102";"Chiloe";"10";"Los Lagos";"X";"hr_spring";80.4615896728116
"10206";"Puqueldon";"102";"Chiloe";"10";"Los Lagos";"X";"hr_spring";74.8116279069767
"10207";"Queilen";"102";"Chiloe";"10";"Los Lagos";"X";"hr_spring";74.8116279069767
"10208";"Quellon";"102";"Chiloe";"10";"Los Lagos";"X";"hr_spring";79.8288105545313
"10209";"Quemchi";"102";"Chiloe";"10";"Los Lagos";"X";"hr_spring";84.1352941176471
"10210";"Quinchao";"102";"Chiloe";"10";"Los Lagos";"X";"hr_spring";81.5841463414634
"10301";"Osorno";"103";"Osorno";"10";"Los Lagos";"X";"hr_spring";78.2101087840744
"10302";"Puerto Octay";"103";"Osorno";"10";"Los Lagos";"X";"hr_spring";79.8154761904762
"10303";"Purranque";"103";"Osorno";"10";"Los Lagos";"X";"hr_spring";79.6672727272727
"10304";"Puyehue";"103";"Osorno";"10";"Los Lagos";"X";"hr_spring";77.6987179487179
"10305";"Rio Negro";"103";"Osorno";"10";"Los Lagos";"X";"hr_spring";75.8975
"10306";"San Juan de la Costa";"103";"Osorno";"10";"Los Lagos";"X";"hr_spring";80.1214690867839
"10307";"San Pablo";"103";"Osorno";"10";"Los Lagos";"X";"hr_spring";76.94
"10401";"Chaiten";"104";"Palena";"10";"Los Lagos";"X";"hr_spring";84.3055869606181
"10402";"Futaleufu";"104";"Palena";"10";"Los Lagos";"X";"hr_spring";62.9820224719101
"10403";"Hualaihue";"104";"Palena";"10";"Los Lagos";"X";"hr_spring";84.3055869606181
"10404";"Palena";"104";"Palena";"10";"Los Lagos";"X";"hr_spring";63.7143253309284
"11101";"Coihaique";"111";"Coihaique";"11";"Aysen del General Carlos Ibanez del Campo";"XI";"hr_spring";61.2168674698795
"11102";"Lago Verde";"111";"Coihaique";"11";"Aysen del General Carlos Ibanez del Campo";"XI";"hr_spring";79.0400401069519
"11201";"Aisen";"112";"Aisen";"11";"Aysen del General Carlos Ibanez del Campo";"XI";"hr_spring";75.8119607709791
"11202";"Cisnes";"112";"Aisen";"11";"Aysen del General Carlos Ibanez del Campo";"XI";"hr_spring";79.0400401069519
"11203";"Guaitecas";"112";"Aisen";"11";"Aysen del General Carlos Ibanez del Campo";"XI";"hr_spring";78.02
"11301";"Cochrane";"113";"Capitan Prat";"11";"Aysen del General Carlos Ibanez del Campo";"XI";"hr_spring";57.5102776634488
"11302";"OHiggins";"113";"Capitan Prat";"11";"Aysen del General Carlos Ibanez del Campo";"XI";"hr_spring";58.3104601278355
"11303";"Tortel";"113";"Capitan Prat";"11";"Aysen del General Carlos Ibanez del Campo";"XI";"hr_spring";58.3104601278355
"11401";"Chile Chico";"114";"General Carrera";"11";"Aysen del General Carlos Ibanez del Campo";"XI";"hr_spring";59.1809523809524
"11402";"Rio Ibanez";"114";"General Carrera";"11";"Aysen del General Carlos Ibanez del Campo";"XI";"hr_spring";60.7767441860465
"12101";"Punta Arenas";"121";"Magallanes";"12";"Magallanes y de la Antartica Chilena";"XII";"hr_spring";69.2267441860465
"12102";"Laguna Blanca";"121";"Magallanes";"12";"Magallanes y de la Antartica Chilena";"XII";"hr_spring";60.9086584511797
"12103";"Rio Verde";"121";"Magallanes";"12";"Magallanes y de la Antartica Chilena";"XII";"hr_spring";69.2267441860465
"12104";"San Gregorio";"121";"Magallanes";"12";"Magallanes y de la Antartica Chilena";"XII";"hr_spring";65.6732558139535
"12201";"Cabo de Hornos";"122";"Antartica Chilena";"12";"Magallanes y de la Antartica Chilena";"XII";"hr_spring";68.5940813598989
"12202";"Antartica";"122";"Antartica Chilena";"12";"Magallanes y de la Antartica Chilena";"XII";"hr_spring";NA
"12301";"Porvenir";"123";"Tierra del Fuego";"12";"Magallanes y de la Antartica Chilena";"XII";"hr_spring";65.1354430379747
"12302";"Primavera";"123";"Tierra del Fuego";"12";"Magallanes y de la Antartica Chilena";"XII";"hr_spring";65.1354430379747
"12303";"Timaukel";"123";"Tierra del Fuego";"12";"Magallanes y de la Antartica Chilena";"XII";"hr_spring";65.4163129973475
"12401";"Natales";"124";"Ultima Esperanza";"12";"Magallanes y de la Antartica Chilena";"XII";"hr_spring";53.347619047619
"12402";"Torres del Paine";"124";"Ultima Esperanza";"12";"Magallanes y de la Antartica Chilena";"XII";"hr_spring";53.347619047619
"13101";"Santiago";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"hr_spring";54.7572027697936
"13102";"Cerrillos";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"hr_spring";54.7572027697936
"13103";"Cerro Navia";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"hr_spring";55.8948958160013
"13104";"Conchali";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"hr_spring";54.7572027697936
"13105";"El Bosque";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"hr_spring";43.7895348837209
"13106";"Estacion Central";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"hr_spring";54.7572027697936
"13107";"Huechuraba";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"hr_spring";54.7572027697936
"13108";"Independencia";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"hr_spring";54.7572027697936
"13109";"La Cisterna";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"hr_spring";43.7895348837209
"13110";"La Florida";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"hr_spring";50.5132595333177
"13111";"La Granja";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"hr_spring";43.7895348837209
"13112";"La Pintana";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"hr_spring";43.7895348837209
"13113";"La Reina";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"hr_spring";57.0354397030717
"13114";"Las Condes";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"hr_spring";57.0354397030717
"13115";"Lo Barnechea";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"hr_spring";42.5118932623601
"13116";"Lo Espejo";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"hr_spring";54.7572027697936
"13117";"Lo Prado";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"hr_spring";55.8948958160013
"13118";"Macul";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"hr_spring";57.0354397030717
"13119";"Maipu";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"hr_spring";45.9275862068965
"13120";"Nunoa";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"hr_spring";57.0354397030717
"13121";"Pedro Aguirre Cerda";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"hr_spring";54.7572027697936
"13122";"Penalolen";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"hr_spring";57.0354397030717
"13123";"Providencia";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"hr_spring";57.0354397030717
"13124";"Pudahuel";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"hr_spring";53.2024693564862
"13125";"Quilicura";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"hr_spring";53.2024693564862
"13126";"Quinta Normal";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"hr_spring";54.7572027697936
"13127";"Recoleta";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"hr_spring";54.7572027697936
"13128";"Renca";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"hr_spring";55.8948958160013
"13129";"San Joaquin";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"hr_spring";54.7572027697936
"13130";"San Miguel";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"hr_spring";54.7572027697936
"13131";"San Ramon";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"hr_spring";43.7895348837209
"13132";"Vitacura";"131";"Santiago";"13";"Metropolitana de Santiago";"M";"hr_spring";57.0354397030717
"13201";"Puente Alto";"132";"Cordillera";"13";"Metropolitana de Santiago";"M";"hr_spring";50.5132595333177
"13202";"Pirque";"132";"Cordillera";"13";"Metropolitana de Santiago";"M";"hr_spring";46.6917436560729
"13203";"San Jose de Maipo";"132";"Cordillera";"13";"Metropolitana de Santiago";"M";"hr_spring";51.2432992553651
"13301";"Colina";"133";"Chacabuco";"13";"Metropolitana de Santiago";"M";"hr_spring";41.2919540229885
"13302";"Lampa";"133";"Chacabuco";"13";"Metropolitana de Santiago";"M";"hr_spring";54.2822431448646
"13303";"Tiltil";"133";"Chacabuco";"13";"Metropolitana de Santiago";"M";"hr_spring";56.8676867749745
"13401";"San Bernardo";"134";"Maipo";"13";"Metropolitana de Santiago";"M";"hr_spring";50.0211764705882
"13402";"Buin";"134";"Maipo";"13";"Metropolitana de Santiago";"M";"hr_spring";57.4115614270787
"13403";"Calera de Tango";"134";"Maipo";"13";"Metropolitana de Santiago";"M";"hr_spring";63.2037267276638
"13404";"Paine";"134";"Maipo";"13";"Metropolitana de Santiago";"M";"hr_spring";57.4115614270787
"13501";"Melipilla";"135";"Melipilla";"13";"Metropolitana de Santiago";"M";"hr_spring";55.7395348837209
"13502";"Alhue";"135";"Melipilla";"13";"Metropolitana de Santiago";"M";"hr_spring";57.322116807611
"13503";"Curacavi";"135";"Melipilla";"13";"Metropolitana de Santiago";"M";"hr_spring";59.7701411014766
"13504";"Maria Pinto";"135";"Melipilla";"13";"Metropolitana de Santiago";"M";"hr_spring";63.8674702709571
"13505";"San Pedro";"135";"Melipilla";"13";"Metropolitana de Santiago";"M";"hr_spring";57.9413793103448
"13601";"Talagante";"136";"Talagante";"13";"Metropolitana de Santiago";"M";"hr_spring";63.2037267276638
"13602";"El Monte";"136";"Talagante";"13";"Metropolitana de Santiago";"M";"hr_spring";63.7987805794144
"13603";"Isla de Maipo";"136";"Talagante";"13";"Metropolitana de Santiago";"M";"hr_spring";63.7987805794144
