sep=; 
"url";"year";"month";"valor";"count";"site";"region";"provincia";"comuna";"coord_utm";"huso";"longitud";"latitud";"tecnica";"unidad";"pollutant"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0003/0003.horario.horario.ic&from=160101&to=200525&path=/usr/airviro/data/CONAMA/&lang=esp";2017;6;15.3773487063619;27;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"QUIMIOLUMINISCENCIA EN FASE GASEOSA - THERMO 42i";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0003/0003.horario.horario.ic&from=160101&to=200525&path=/usr/airviro/data/CONAMA/&lang=esp";2017;7;14.0741622445655;31;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"QUIMIOLUMINISCENCIA EN FASE GASEOSA - THERMO 42i";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0003/0003.horario.horario.ic&from=160101&to=200525&path=/usr/airviro/data/CONAMA/&lang=esp";2017;8;10.2536263549661;21;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"QUIMIOLUMINISCENCIA EN FASE GASEOSA - THERMO 42i";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0003/0003.horario.horario.ic&from=160101&to=200525&path=/usr/airviro/data/CONAMA/&lang=esp";2017;9;42.0365788740245;26;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"QUIMIOLUMINISCENCIA EN FASE GASEOSA - THERMO 42i";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0003/0003.horario.horario.ic&from=160101&to=200525&path=/usr/airviro/data/CONAMA/&lang=esp";2017;10;90.0974274408848;20;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"QUIMIOLUMINISCENCIA EN FASE GASEOSA - THERMO 42i";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0003/0003.horario.horario.ic&from=160101&to=200525&path=/usr/airviro/data/CONAMA/&lang=esp";2017;12;5.09884539473684;4;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"QUIMIOLUMINISCENCIA EN FASE GASEOSA - THERMO 42i";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0003/0003.horario.horario.ic&from=160101&to=200525&path=/usr/airviro/data/CONAMA/&lang=esp";2018;1;5.33559344218583;30;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"QUIMIOLUMINISCENCIA EN FASE GASEOSA - THERMO 42i";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0003/0003.horario.horario.ic&from=160101&to=200525&path=/usr/airviro/data/CONAMA/&lang=esp";2018;2;4.36438041125541;28;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"QUIMIOLUMINISCENCIA EN FASE GASEOSA - THERMO 42i";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0003/0003.horario.horario.ic&from=160101&to=200525&path=/usr/airviro/data/CONAMA/&lang=esp";2018;3;8.15660004675082;31;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"QUIMIOLUMINISCENCIA EN FASE GASEOSA - THERMO 42i";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0003/0003.horario.horario.ic&from=160101&to=200525&path=/usr/airviro/data/CONAMA/&lang=esp";2018;4;10.1507222222222;30;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"QUIMIOLUMINISCENCIA EN FASE GASEOSA - THERMO 42i";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0003/0003.horario.horario.ic&from=160101&to=200525&path=/usr/airviro/data/CONAMA/&lang=esp";2018;5;20.3741477272727;28;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"QUIMIOLUMINISCENCIA EN FASE GASEOSA - THERMO 42i";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0003/0003.horario.horario.ic&from=160101&to=200525&path=/usr/airviro/data/CONAMA/&lang=esp";2018;6;23.2577248023715;22;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"QUIMIOLUMINISCENCIA EN FASE GASEOSA - THERMO 42i";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0003/0003.horario.horario.ic&from=160101&to=200525&path=/usr/airviro/data/CONAMA/&lang=esp";2018;7;22.7540505093379;31;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"QUIMIOLUMINISCENCIA EN FASE GASEOSA - THERMO 42i";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0003/0003.horario.horario.ic&from=160101&to=200525&path=/usr/airviro/data/CONAMA/&lang=esp";2018;8;21.0031116347421;26;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"QUIMIOLUMINISCENCIA EN FASE GASEOSA - THERMO 42i";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0003/0003.horario.horario.ic&from=160101&to=200525&path=/usr/airviro/data/CONAMA/&lang=esp";2018;9;13.9274513010702;23;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"QUIMIOLUMINISCENCIA EN FASE GASEOSA - THERMO 42i";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0003/0003.horario.horario.ic&from=160101&to=200525&path=/usr/airviro/data/CONAMA/&lang=esp";2018;10;10.56125;1;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"QUIMIOLUMINISCENCIA EN FASE GASEOSA - THERMO 42i";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0003/0003.horario.horario.ic&from=160101&to=200525&path=/usr/airviro/data/CONAMA/&lang=esp";2018;11;5.55086956521739;1;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"QUIMIOLUMINISCENCIA EN FASE GASEOSA - THERMO 42i";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0003/0003.horario.horario.ic&from=160101&to=200525&path=/usr/airviro/data/CONAMA/&lang=esp";2019;1;4.02916562238931;21;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"QUIMIOLUMINISCENCIA EN FASE GASEOSA - THERMO 42i";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0003/0003.horario.horario.ic&from=160101&to=200525&path=/usr/airviro/data/CONAMA/&lang=esp";2019;2;4.20717261904762;28;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"QUIMIOLUMINISCENCIA EN FASE GASEOSA - THERMO 42i";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0003/0003.horario.horario.ic&from=160101&to=200525&path=/usr/airviro/data/CONAMA/&lang=esp";2019;3;4.60131720430108;31;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"QUIMIOLUMINISCENCIA EN FASE GASEOSA - THERMO 42i";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0003/0003.horario.horario.ic&from=160101&to=200525&path=/usr/airviro/data/CONAMA/&lang=esp";2019;4;8.04472685185185;30;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"QUIMIOLUMINISCENCIA EN FASE GASEOSA - THERMO 42i";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0003/0003.horario.horario.ic&from=160101&to=200525&path=/usr/airviro/data/CONAMA/&lang=esp";2019;5;13.5021174242424;30;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"QUIMIOLUMINISCENCIA EN FASE GASEOSA - THERMO 42i";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0003/0003.horario.horario.ic&from=160101&to=200525&path=/usr/airviro/data/CONAMA/&lang=esp";2019;6;19.361663216011;30;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"QUIMIOLUMINISCENCIA EN FASE GASEOSA - THERMO 42i";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0003/0003.horario.horario.ic&from=160101&to=200525&path=/usr/airviro/data/CONAMA/&lang=esp";2019;7;19.6542204301075;31;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"QUIMIOLUMINISCENCIA EN FASE GASEOSA - THERMO 42i";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0003/0003.horario.horario.ic&from=160101&to=200525&path=/usr/airviro/data/CONAMA/&lang=esp";2019;8;15.4817204301075;31;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"QUIMIOLUMINISCENCIA EN FASE GASEOSA - THERMO 42i";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0003/0003.horario.horario.ic&from=160101&to=200525&path=/usr/airviro/data/CONAMA/&lang=esp";2019;9;6.54313895666962;28;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"QUIMIOLUMINISCENCIA EN FASE GASEOSA - THERMO 42i";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0003/0003.horario.horario.ic&from=160101&to=200525&path=/usr/airviro/data/CONAMA/&lang=esp";2019;10;4.9570741425475;31;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"QUIMIOLUMINISCENCIA EN FASE GASEOSA - THERMO 42i";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0003/0003.horario.horario.ic&from=160101&to=200525&path=/usr/airviro/data/CONAMA/&lang=esp";2019;11;4.25874847246575;25;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"QUIMIOLUMINISCENCIA EN FASE GASEOSA - THERMO 42i";"ppb";"no2"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0004/0004.horario.horario.ic&from=160101&to=200113&path=/usr/airviro/data/CONAMA/&lang=esp";2016;1;0.383371918187308;30;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"FOTOMETRIA IR DE FILTRO DE CORRELACIÓN DE GAS-THERMO 48i";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0004/0004.horario.horario.ic&from=160101&to=200113&path=/usr/airviro/data/CONAMA/&lang=esp";2016;2;0.144873930411418;29;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"FOTOMETRIA IR DE FILTRO DE CORRELACIÓN DE GAS-THERMO 48i";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0004/0004.horario.horario.ic&from=160101&to=200113&path=/usr/airviro/data/CONAMA/&lang=esp";2016;3;0.157139014784946;31;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"FOTOMETRIA IR DE FILTRO DE CORRELACIÓN DE GAS-THERMO 48i";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0004/0004.horario.horario.ic&from=160101&to=200113&path=/usr/airviro/data/CONAMA/&lang=esp";2016;4;0.3362573125;30;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"FOTOMETRIA IR DE FILTRO DE CORRELACIÓN DE GAS-THERMO 48i";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0004/0004.horario.horario.ic&from=160101&to=200113&path=/usr/airviro/data/CONAMA/&lang=esp";2016;5;0.557714043828892;31;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"FOTOMETRIA IR DE FILTRO DE CORRELACIÓN DE GAS-THERMO 48i";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0004/0004.horario.horario.ic&from=160101&to=200113&path=/usr/airviro/data/CONAMA/&lang=esp";2016;6;1.08441690716874;30;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"FOTOMETRIA IR DE FILTRO DE CORRELACIÓN DE GAS-THERMO 48i";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0004/0004.horario.horario.ic&from=160101&to=200113&path=/usr/airviro/data/CONAMA/&lang=esp";2016;7;0.720180340053763;31;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"FOTOMETRIA IR DE FILTRO DE CORRELACIÓN DE GAS-THERMO 48i";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0004/0004.horario.horario.ic&from=160101&to=200113&path=/usr/airviro/data/CONAMA/&lang=esp";2016;8;0.371811372311828;31;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"FOTOMETRIA IR DE FILTRO DE CORRELACIÓN DE GAS-THERMO 48i";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0004/0004.horario.horario.ic&from=160101&to=200113&path=/usr/airviro/data/CONAMA/&lang=esp";2016;9;0.236674187741546;30;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"FOTOMETRIA IR DE FILTRO DE CORRELACIÓN DE GAS-THERMO 48i";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0004/0004.horario.horario.ic&from=160101&to=200113&path=/usr/airviro/data/CONAMA/&lang=esp";2016;10;0.12834878442029;30;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"FOTOMETRIA IR DE FILTRO DE CORRELACIÓN DE GAS-THERMO 48i";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0004/0004.horario.horario.ic&from=160101&to=200113&path=/usr/airviro/data/CONAMA/&lang=esp";2016;11;0.122730740918803;26;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"FOTOMETRIA IR DE FILTRO DE CORRELACIÓN DE GAS-THERMO 48i";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0004/0004.horario.horario.ic&from=160101&to=200113&path=/usr/airviro/data/CONAMA/&lang=esp";2016;12;0.129593170087977;31;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"FOTOMETRIA IR DE FILTRO DE CORRELACIÓN DE GAS-THERMO 48i";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0004/0004.horario.horario.ic&from=160101&to=200113&path=/usr/airviro/data/CONAMA/&lang=esp";2017;1;0.136708453670095;29;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"FOTOMETRIA IR DE FILTRO DE CORRELACIÓN DE GAS-THERMO 48i";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0004/0004.horario.horario.ic&from=160101&to=200113&path=/usr/airviro/data/CONAMA/&lang=esp";2017;2;0.107866572916667;28;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"FOTOMETRIA IR DE FILTRO DE CORRELACIÓN DE GAS-THERMO 48i";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0004/0004.horario.horario.ic&from=160101&to=200113&path=/usr/airviro/data/CONAMA/&lang=esp";2017;3;0.12616559040404;30;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"FOTOMETRIA IR DE FILTRO DE CORRELACIÓN DE GAS-THERMO 48i";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0004/0004.horario.horario.ic&from=160101&to=200113&path=/usr/airviro/data/CONAMA/&lang=esp";2017;4;0.259390209920635;30;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"FOTOMETRIA IR DE FILTRO DE CORRELACIÓN DE GAS-THERMO 48i";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0004/0004.horario.horario.ic&from=160101&to=200113&path=/usr/airviro/data/CONAMA/&lang=esp";2017;5;0.450247311827957;31;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"FOTOMETRIA IR DE FILTRO DE CORRELACIÓN DE GAS-THERMO 48i";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0004/0004.horario.horario.ic&from=160101&to=200113&path=/usr/airviro/data/CONAMA/&lang=esp";2017;6;0.558722222222222;30;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"FOTOMETRIA IR DE FILTRO DE CORRELACIÓN DE GAS-THERMO 48i";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0004/0004.horario.horario.ic&from=160101&to=200113&path=/usr/airviro/data/CONAMA/&lang=esp";2017;7;0.467674731182796;31;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"FOTOMETRIA IR DE FILTRO DE CORRELACIÓN DE GAS-THERMO 48i";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0004/0004.horario.horario.ic&from=160101&to=200113&path=/usr/airviro/data/CONAMA/&lang=esp";2017;8;0.257289426523298;31;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"FOTOMETRIA IR DE FILTRO DE CORRELACIÓN DE GAS-THERMO 48i";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0004/0004.horario.horario.ic&from=160101&to=200113&path=/usr/airviro/data/CONAMA/&lang=esp";2017;9;0.147575;30;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"FOTOMETRIA IR DE FILTRO DE CORRELACIÓN DE GAS-THERMO 48i";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0004/0004.horario.horario.ic&from=160101&to=200113&path=/usr/airviro/data/CONAMA/&lang=esp";2017;10;0.107085437710438;18;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"FOTOMETRIA IR DE FILTRO DE CORRELACIÓN DE GAS-THERMO 48i";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0004/0004.horario.horario.ic&from=160101&to=200113&path=/usr/airviro/data/CONAMA/&lang=esp";2017;11;0.102094155844156;7;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"FOTOMETRIA IR DE FILTRO DE CORRELACIÓN DE GAS-THERMO 48i";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0004/0004.horario.horario.ic&from=160101&to=200113&path=/usr/airviro/data/CONAMA/&lang=esp";2017;12;0.1;3;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"FOTOMETRIA IR DE FILTRO DE CORRELACIÓN DE GAS-THERMO 48i";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0004/0004.horario.horario.ic&from=160101&to=200113&path=/usr/airviro/data/CONAMA/&lang=esp";2018;1;0.11979209486166;25;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"FOTOMETRIA IR DE FILTRO DE CORRELACIÓN DE GAS-THERMO 48i";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0004/0004.horario.horario.ic&from=160101&to=200113&path=/usr/airviro/data/CONAMA/&lang=esp";2018;2;0.146270981218574;28;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"FOTOMETRIA IR DE FILTRO DE CORRELACIÓN DE GAS-THERMO 48i";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0004/0004.horario.horario.ic&from=160101&to=200113&path=/usr/airviro/data/CONAMA/&lang=esp";2018;3;0.167566451262103;27;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"FOTOMETRIA IR DE FILTRO DE CORRELACIÓN DE GAS-THERMO 48i";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0004/0004.horario.horario.ic&from=160101&to=200113&path=/usr/airviro/data/CONAMA/&lang=esp";2018;4;0.293333146738319;29;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"FOTOMETRIA IR DE FILTRO DE CORRELACIÓN DE GAS-THERMO 48i";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0004/0004.horario.horario.ic&from=160101&to=200113&path=/usr/airviro/data/CONAMA/&lang=esp";2018;5;0.703690476190476;28;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"FOTOMETRIA IR DE FILTRO DE CORRELACIÓN DE GAS-THERMO 48i";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0004/0004.horario.horario.ic&from=160101&to=200113&path=/usr/airviro/data/CONAMA/&lang=esp";2018;6;0.935203722002635;20;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"FOTOMETRIA IR DE FILTRO DE CORRELACIÓN DE GAS-THERMO 48i";"ppm";"co"
"https://sinca.mma.gob.cl/cgi-bin/APUB-MMA/apub.tsindico2.cgi?outtype=xcl&macro=./RM/D28/Cal/0004/0004.horario.horario.ic&from=160101&to=200113&path=/usr/airviro/data/CONAMA/&lang=esp";2018;7;0.580312547673532;25;"Talagante";"M";"Talagante";"Talagante";"318945 E 6272298 N";19;-70.9529961584255;-33.6738193129904;"FOTOMETRIA IR DE FILTRO DE CORRELACIÓN DE GAS-THERMO 48i";"ppm";"co"
