sep=; 
"codigo_comuna";"poblacion";"15-44";"45-64";"65+";"mujer";"nombre_comuna";"codigo_provincia";"nombre_provincia";"codigo_region";"nombre_region";"region";"superficie";"perimetro";"casos_fallecidos";"tasa_mortalidad";"mp25";"casos_confirmados";"tasa_contagios";"dias_primerContagio";"hr_summer";"hr_winter";"tmed_summer";"tmed_winter";"ingresoTotal_media";"ingresoTotal_mediana";"ingresoAutonomo_media";"ingresoAutonomo_mediana";"perc_ocupado";"perc_menor_media";"perc_isapre";"perc_puebloOrig";"viviendas";"perc_rural";"perc_material_irrecuperable";"pcr_region";"consumo_lena_m3";"penetracion_lena";"defunciones";"tasa_mortalidad_all";"tasa_camas";"dias_cuarentena";"densidad_pob"
"08203";34537;0.411558618293424;0.235689260792773;0.119552943220314;0.518168920288386;"Canete";"082";"Arauco";"08";"Biobio";"VIII";1087201776.21286;213241.385942079;0;0;NA;78;210.793719428154;77;NA;NA;NA;NA;244971.927162487;179823;336060.332274572;270000;0.462827372571107;0.485913846513531;0.0149933852712039;0.344702782523091;12855;0.435561861192344;0.0114352392065344;122861;40348.1908797132;0.74648292804637;274;793.352057214002;243.217418999913;NA;3.17668723098536e-05
"08204";6031;0.387663737356989;0.263306251036312;0.143757254186702;0.497927375227989;"Contulmo";"082";"Arauco";"08";"Biobio";"VIII";639996553.046678;188626.197320667;0;0;NA;45;710.900473933649;49;NA;NA;NA;NA;199595.087117702;125498.115384615;283867.801210898;252750;0.387835926449788;0.561697247706422;0.00297414779226723;0.284529928701708;2694;0.492455645829879;0.0103934669636229;122861;7045.77523223066;0.74648292804637;34;563.753937987067;182.390979936992;NA;9.42348825363146e-06
"08205";32288;0.414395441030724;0.256411050545094;0.113509663032706;0.509786917740337;"Curanilahue";"082";"Arauco";"08";"Biobio";"VIII";1001598427.16481;182490.783488139;1;2.95054880207719;27.9623452528838;174;513.39549156143;102;NA;NA;NA;NA;297359.867363038;234703.777777778;366690.049147152;3e+05;0.458165780256843;0.494868393492983;0.0317911968243931;0.141848364717542;11301;0.0654732408325074;0.00991062737810813;122861;37720.7744483939;0.74648292804637;200;619.425173439049;315.906838453915;NA;3.2236472346903e-05
"08206";21035;0.410173520323271;0.24116947943903;0.105158069883527;0.51495127169004;"Los Alamos";"082";"Arauco";"08";"Biobio";"VIII";601931619.267541;164266.443437088;0;0;NA;122;541.644468122891;91;NA;NA;NA;NA;240865.44214451;193651.626506024;331569.651880699;276667;0.460513447432763;0.568574439811208;0.0105321507760532;0.26774423579748;7721;0.109769431899216;0.0102318352545007;122861;24574.3462128954;0.74648292804637;69;328.024720703589;NA;NA;3.49458299359591e-05
"08207";10417;0.438321973696842;0.221560910050878;0.0962849188825958;0.501295958529327;"Tirua";"082";"Arauco";"08";"Biobio";"VIII";627417682.22535;153316.509121063;0;0;NA;30;272.257010618023;109;NA;NA;NA;NA;200250.586821335;120000;249286.348574321;203333;0.439590974769368;0.549657686494176;0.036720903352005;0.702313525967169;4052;0.641163482768551;0.0153010858835143;122861;12169.7629902416;0.74648292804637;28;268.791398675242;NA;NA;1.66029748524979e-05
"08301";202331;0.429434935822983;0.241984668686459;0.109024321532538;0.515744003637604;"Los Angeles";"083";"Biobio";"08";"Biobio";"VIII";1750247835.72774;244865.427623613;7;3.20344141134476;26.3691059588414;1085;496.533418758438;116;70.4740181268882;91.8440251572327;19.3862973760933;7.13146417445483;343607.186716681;250000;430105.834725623;3e+05;0.461669644307293;0.435745992830742;0.079397134373606;0.0545788831172682;74936;0.253268159599864;0.00882086046759902;122861;236375.186289581;0.74648292804637;1552;767.059916671197;299.014980403398;NA;0.000115601342775478
"08302";4073;0.374662410999263;0.264915295850724;0.161306162533759;0.515099435305671;"Antuco";"083";"Biobio";"08";"Biobio";"VIII";1954903610.73488;299793.572651946;1;23.22340919647;NA;55;1277.28750580585;77;NA;NA;NA;NA;238223.748379254;115727.25;347961.08847185;203333.6;0.337128167462358;0.553896685577784;0.0101522842639594;0.0491038546525902;2008;0.49005646943285;0.0348605577689243;122861;4758.3224209709;0.74648292804637;23;564.694328504788;NA;NA;2.08347868285377e-06
"08303";28573;0.414832184229867;0.25909075000875;0.120463374514402;0.50393728344941;"Cabrero";"083";"Biobio";"08";"Biobio";"VIII";656978127.118416;134437.576725484;2;6.5093572009764;NA;144;468.673718470301;105;NA;NA;NA;NA;259286.658756825;182787.6;354563.042925179;283763.410526316;0.434787459555952;0.511567732115677;0.041749563833369;0.0508872012039338;11048;0.245301508417037;0.0082367849384504;122861;33380.6890582866;0.74648292804637;98;342.981136037518;NA;NA;4.34915544682204e-05
"08304";22389;0.385903792040734;0.264236902050114;0.134798338469784;0.520121488230828;"Laja";"083";"Biobio";"08";"Biobio";"VIII";343457122.97529;76395.9126443845;0;0;19.1151515151515;165;691.157374439744;109;NA;NA;NA;NA;222475.653898671;167700.990566038;306602.370476295;276589.824074074;0.429551164527738;0.518899239747296;0.0236267953075321;0.0648086113716557;8747;0.275447764527223;0.0194352349376929;122861;26156.1700670556;0.74648292804637;131;585.108758765465;553.843405243646;NA;6.51871762217341e-05
"08305";29627;0.408613764471597;0.246768150673372;0.130421574914774;0.507307523542714;"Mulchen";"083";"Biobio";"08";"Biobio";"VIII";1919748412.96903;287085.437713147;0;0;NA;127;409.136303598467;114;NA;NA;NA;NA;249456.237231551;2e+05;304372.428148046;272000;0.452084075525472;0.544473487677371;0.0185739736931883;0.102170317615688;10689;0.184898909778243;0.0132846851903826;122861;34612.0349536226;0.74648292804637;167;563.675026158572;293.651061531711;NA;1.54327513958872e-05
"08306";26315;0.406042181265438;0.256203686110583;0.119665589967699;0.507429222876686;"Nacimiento";"083";"Biobio";"08";"Biobio";"VIII";905791563.370946;179208.858545119;3;10.7357572287432;44.8946735682084;157;561.837961637561;107;NA;NA;NA;NA;316465.178836792;246653.386138614;398003.975272602;318804.6875;0.403916707982152;0.452102572232571;0.0851976585678774;0.0558996769903097;10130;0.124795743872316;0.0184600197433366;122861;30742.7582882026;0.74648292804637;139;528.215846475394;NA;NA;2.90519376246644e-05
"08307";9737;0.395193591455274;0.257779603573996;0.127451987265071;0.505699907569066;"Negrete";"083";"Biobio";"08";"Biobio";"VIII";155023208.827789;71061.4821833998;2;19.1772940838048;NA;131;1256.11276248921;102;NA;NA;NA;NA;225252.175187859;205000;275753.214751829;270000;0.499318243796019;0.574013343887821;0.0551724137931034;0.0737393447673822;3521;0.378145219266715;0.01476853166714;122861;11375.3462835732;0.74648292804637;40;410.804149121906;NA;NA;6.28099500302342e-05
"08308";3988;0.348294884653962;0.271063189568706;0.200852557673019;0.498244734202608;"Quilaco";"083";"Biobio";"08";"Biobio";"VIII";1124852813.08048;267437.02780854;0;0;NA;16;382.866714525006;49;NA;NA;NA;NA;185097.929837797;121459.447368421;238818.724116931;2e+05;0.24612676056338;0.560230024213075;0.01621958827199;0.101053159478435;1936;0.531093279839519;0.0284090909090909;122861;4659.02033263735;0.74648292804637;20;501.504513540622;NA;NA;3.54535273737601e-06
"08309";9587;0.37164910816731;0.263377490351518;0.173359758005633;0.507666631897361;"Quilleco";"083";"Biobio";"08";"Biobio";"VIII";1122456368.30704;226194.742387732;1;9.96810207336523;NA;45;448.564593301435;95;NA;NA;NA;NA;215383.590469099;155333.333333333;303064.596967279;270000;0.392125401135522;0.516698425433758;0.00963684317305746;0.0325440700949202;3880;0.417335975800563;0.0306701030927835;122861;11200.1073041611;0.74648292804637;37;385.939292792323;NA;NA;8.54108923134333e-06
"08310";3412;0.358147713950762;0.277549824150059;0.165005861664713;0.513188745603751;"San Rosendo";"083";"Biobio";"08";"Biobio";"VIII";92320951.8407799;53533.0370691308;1;27.693159789532;NA;34;941.567432844088;67;NA;NA;NA;NA;200029.463017133;135076.125;284040.999321574;207666.666666667;0.292301523656776;0.505025125628141;0.00493421052631582;0.0304806565064478;1500;0.148007033997655;0.026;122861;3986.10265169475;0.74648292804637;8;234.466588511137;NA;NA;3.69580245000556e-05
"08311";13773;0.396936034269948;0.245915922456981;0.139403180135047;0.513613591810063;"Santa Barbara";"083";"Biobio";"08";"Biobio";"VIII";1250033896.38292;221970.283885979;0;0;NA;126;863.486842105263;102;NA;NA;NA;NA;242627.36618211;171017.714285714;291814.008377761;270000;0.367172306495527;0.529626623376623;0.008421052631579;0.13787845785232;5447;0.42016989762579;0.0273545070681109;122861;16090.4430896224;0.74648292804637;91;660.712989181732;NA;NA;1.10181012209776e-05
"08312";14134;0.380217914249328;0.259728314702137;0.156219046271402;0.513513513513513;"Tucapel";"083";"Biobio";"08";"Biobio";"VIII";910347226.961238;163281.385010398;1;6.57678395264716;NA;146;960.210457086485;102;NA;NA;NA;NA;206597.389796477;142402.224137931;264397.18407432;245166;0.431158121190391;0.589004850801117;0.0358166189111748;0.0332531484363945;6510;0.158978350077827;0.0158218125960061;122861;16512.1849000743;0.74648292804637;109;771.190038205745;183.953587094948;NA;1.55259439271097e-05
"08313";21198;0.372063402207755;0.279082932352109;0.169402773846589;0.506321351070856;"Yumbel";"083";"Biobio";"08";"Biobio";"VIII";728462850.622049;158417.376857543;1;4.51834447858305;NA;202;912.705584673775;116;NA;NA;NA;NA;197575.824704046;118463.264367816;260152.16427718;201939.542168675;0.308782890784573;0.566207248596223;0.031689773793391;0.0383055005189169;10248;0.400367959241438;0.022248243559719;122861;24764.7725705232;0.74648292804637;155;731.201056703463;250.023587130861;NA;2.90996307936617e-05
"08314";5923;0.437278406213068;0.197197366199561;0.0768191794698632;0.487421914570319;"Alto Biobio";"083";"Biobio";"08";"Biobio";"VIII";2124206097.60075;248769.140404499;0;0;NA;171;2523.9852398524;100;NA;NA;NA;NA;161491.089900759;118009.352941176;216109.876326719;178145.676470588;0.317429674572532;0.67531914893617;0.00129533678756477;0.841803140300523;2137;1;0.111371080954609;122861;6919.60316705392;0.74648292804637;16;270.133378355563;NA;NA;2.78833584306623e-06
"09101";282415;0.468555140484748;0.227063010109236;0.108071455128092;0.524497636456987;"Temuco";"091";"Cautin";"09";"La Araucania";"IX";464465070.90868;105445.749369708;24;7.92259623478614;28.277996723263;1121;370.051265799803;116;74.4142956924811;88.2754352707628;15.7288602063234;7.06116381034943;445737.462936903;270000;548454.615294251;312753.058441559;0.50730456726912;0.339895327460972;0.14223166119497;0.239066621815413;104757;0.0681621018713595;0.00942180474813139;47133;620512.332834321;0.920891131793168;2642;935.502717631854;324.699467096294;118;0.000608043570310859
"09102";24533;0.383198141279093;0.248644682672319;0.146781885623446;0.502629111808584;"Carahue";"091";"Cautin";"09";"La Araucania";"IX";1335235947.69251;260079.045544484;0;0;NA;88;345.287608883308;107;NA;NA;NA;NA;241747.203125836;113315.45;326013.864150016;180000;0.458095928726821;0.549120203519186;0.0611130374479889;0.40304895446949;9598;0.459788855826845;0.0402167118149614;47133;53903.0471519728;0.920891131793168;162;660.335058900257;167.121835894509;NA;1.83735316910818e-05
"09103";17526;0.363231769941801;0.26594773479402;0.174312450074176;0.499885883829739;"Cunco";"091";"Cautin";"09";"La Araucania";"IX";1889790683.1824;260582.698879195;2;11.0772639158128;NA;82;454.167820548325;109;NA;NA;NA;NA;232916.447873597;151183.411764706;277992.48487883;204809.858695652;0.430995921589265;0.52091933504407;0.029168580615526;0.288200387994979;8036;0.495207120849024;0.0257590841214535;47133;38507.5125090888;0.920891131793168;128;730.343489672486;136.939404313591;NA;9.27404296992632e-06
"09104";7489;0.412738683402323;0.227800774469222;0.126452129790359;0.489785018026439;"Curarrehue";"091";"Cautin";"09";"La Araucania";"IX";1163838515.89945;235880.320243223;1;12.8172263522174;NA;4;51.2689054088695;107;NA;NA;NA;NA;261365.892624729;111144.444444444;349885.199811942;165000;0.410752688172043;0.574608828393334;0.014506254990684;0.656295900654293;3281;0.696087595139538;0.033526363913441;47133;16454.5681376564;0.920891131793168;26;347.175857924957;NA;NA;6.43474150209945e-06
"09105";24606;0.391855644964643;0.266804844346907;0.141103795822157;0.495529545639275;"Freire";"091";"Cautin";"09";"La Araucania";"IX";875146415.050229;180200.354295215;1;3.92989074903718;NA;119;467.656999135424;112;NA;NA;NA;NA;283965.801390551;217553.963235294;345284.348739174;270000;0.411729193617939;0.469753843932722;0.0580213512723018;0.529017312850524;9293;0.679509062830204;0.0373399332831163;47133;54063.4401916375;0.920891131793168;94;382.020645371048;NA;NA;2.81164380917766e-05
"09106";11996;0.377375791930644;0.251167055685228;0.144964988329443;0.497165721907302;"Galvarino";"091";"Cautin";"09";"La Araucania";"IX";568558134.096985;126618.447883312;0;0;NA;133;1052.79822686614;102;NA;NA;NA;NA;170583.074170762;121162.305084746;221985.040345149;232457.93220339;0.36344194238269;0.536448215928842;0.0115453871411927;0.691563854618206;4275;0.654134711570523;0.0414035087719298;47133;26357.1904632563;0.920891131793168;91;758.586195398466;200.066688896299;NA;2.10989858038927e-05
"09107";14414;0.380879700291383;0.268766477036215;0.167684195920633;0.518176772582212;"Gorbea";"091";"Cautin";"09";"La Araucania";"IX";690545617.424655;154554.270116869;1;6.60153155532083;NA;38;250.858199102192;116;NA;NA;NA;NA;270152.907756233;170532.235294118;321620.175308941;250000;0.485798072894847;0.452751397588738;0.0702045328911001;0.174275010406549;6119;0.295129734979881;0.0251675110312142;47133;31669.9352565335;0.920891131793168;93;645.206049673928;242.81948106008;NA;2.08733494736468e-05
"09108";38013;0.428143003709257;0.232657248835925;0.117196748480783;0.514692342093494;"Lautaro";"091";"Cautin";"09";"La Araucania";"IX";907400686.469177;212399.682070006;3;7.36268590781917;NA;150;368.134295390959;114;NA;NA;NA;NA;386862.180947977;3e+05;430175.57737159;303333;0.460563136983935;0.388512209911251;0.052122914257393;0.376239707468498;14125;0.281272196353879;0.0230796460176991;47133;83520.8303667689;0.920891131793168;232;610.317522952674;189.408886433589;NA;4.18921878359095e-05
"09109";23612;0.382644418092495;0.256098593935287;0.148568524479078;0.512874809418939;"Loncoche";"091";"Cautin";"09";"La Araucania";"IX";972470893.572586;203943.356133919;2;8.08440114798496;NA;83;335.502647641376;112;NA;NA;NA;NA;218428.149127783;155562.411764706;279525.943463256;270000;0.406191835215287;0.494690571442683;0.0147917085932783;0.323479586650856;10069;0.297306454345248;0.0250273115503029;47133;51879.4582542853;0.920891131793168;132;559.037777401321;165.170252414027;NA;2.42804182172035e-05
"09110";6138;0.369990224828935;0.255620723362659;0.175138481590094;0.496415770609319;"Melipeuco";"091";"Cautin";"09";"La Araucania";"IX";1106233071.94516;166721.734625109;0;0;NA;11;175.578611332801;60;NA;NA;NA;NA;220669.773825809;141581.894736842;305295.400219298;252647.058823529;0.446889046605157;0.542185069984448;0.0689655172413793;0.509123492994461;2742;0.542684913652656;0.0324580598103574;47133;13486.198321396;0.920891131793168;29;472.46660149886;NA;NA;5.54855948141846e-06
"09111";32510;0.40079975392187;0.240510612119348;0.141556444171024;0.511842509996924;"Nueva Imperial";"091";"Cautin";"09";"La Araucania";"IX";729172705.273534;165401.814314856;3;8.88178346211919;NA;130;384.877283358498;112;NA;NA;NA;NA;199642.989779071;142314.561643836;240729.345989276;2e+05;0.471325301204819;0.479902364800609;0.0448450631936871;0.558658874192556;12130;0.41922485389111;0.0339653751030503;47133;71429.831773963;0.920891131793168;336;1033.5281451861;449.09258689634;106;4.4584773627538e-05
"09112";76126;0.444316002417045;0.229973990489452;0.0970759004807819;0.514016236239918;"Padre las Casas";"091";"Cautin";"09";"La Araucania";"IX";463914744.838711;151847.813045886;5;6.08939227865059;43.8586524033149;215;261.843867981975;116;NA;NA;NA;NA;274518.352555439;214997.436619718;349545.235286022;280000;0.512105964185289;0.449558294252372;0.0691521197007481;0.486561752883378;26158;0.403055460683603;0.0180824222035324;47133;167261.377226229;0.920891131793168;223;292.935396579355;NA;119;0.000164094805881772
"09113";6905;0.398986241853729;0.252280955829109;0.132802317161477;0.508327299058653;"Perquenco";"091";"Cautin";"09";"La Araucania";"IX";331108550.119852;105686.430750716;0;0;NA;43;595.320503945729;102;NA;NA;NA;NA;252971.703690172;150193.666666667;346760.983588317;272402.7;0.42080501829587;0.491608796296296;0.0795454545454546;0.503113685734975;2877;0.483852280955829;0.02711157455683;47133;15171.4238203388;0.920891131793168;16;231.716147719044;NA;NA;2.08541881431349e-05
"09114";24837;0.395136288601683;0.257680074083021;0.149696018037605;0.514232797841929;"Pitrufquen";"091";"Cautin";"09";"La Araucania";"IX";576809746.806782;193386.534446953;0;0;NA;97;371.704475781729;116;NA;NA;NA;NA;276104.18870951;2e+05;321095.900248398;249178.436619718;0.457468534789836;0.452903977367282;0.0756643649299017;0.334702258726899;10168;0.334420421145871;0.0258654602675059;47133;54570.9852897545;0.920891131793168;176;708.620203728309;229.496315980191;NA;4.30592585120096e-05
"09115";28523;0.448620411597658;0.232338814290222;0.10889457630684;0.505451740700487;"Pucon";"091";"Cautin";"09";"La Araucania";"IX";1247577773.8527;200598.447094708;0;0;NA;79;265.260895843127;109;NA;NA;NA;NA;290486.514445229;250000;357125.825974142;270000;0.563622386223862;0.450094917248202;0.0760420828339327;0.275426848508221;17356;0.356519300213863;0.00979488361373588;47133;62669.7352103583;0.920891131793168;132;462.784419591207;280.475405812853;NA;2.28627029094282e-05
"09116";12450;0.353815261044177;0.264899598393574;0.163935742971888;0.507710843373494;"Saavedra";"091";"Cautin";"09";"La Araucania";"IX";390372776.558029;106709.203204124;0;0;NA;99;773.860705073087;102;NA;NA;NA;NA;160313.99062277;104782.251798561;206552.83456108;113912.5;0.533969679955081;0.580003302509908;0.0275620145326986;0.775341365461847;5686;0.780803212851406;0.0411537108688006;47133;27354.703340075;0.920891131793168;80;642.570281124498;184.738955823293;NA;3.18925927923903e-05
"09117";15045;0.354469923562645;0.275041542040545;0.167032236623463;0.499767364572948;"Teodoro Schmidt";"091";"Cautin";"09";"La Araucania";"IX";653183441.793621;155984.394084786;0;0;NA;31;196.376536171291;114;NA;NA;NA;NA;197545.617295902;113973.403225806;232022.250770246;150000;0.455590386624869;0.576946048178379;0.0267989739435669;0.5098703888335;6442;0.640877367896311;0.056504191244955;47133;33056.346325416;0.920891131793168;79;525.091392489199;NA;NA;2.30333456688475e-05
"09118";9722;0.361139683192759;0.27833779057807;0.157683604196667;0.497737091133512;"Tolten";"091";"Cautin";"09";"La Araucania";"IX";850356386.853127;149220.478852719;0;0;NA;17;169.07011437096;112;NA;NA;NA;NA;154505.510714286;99591.7037037037;225187.691125434;150000;0.375953079178886;0.543593803008029;0.0329849012775842;0.428512651717754;4153;0.602139477473771;0.045027690825909;47133;21360.8374194546;0.920891131793168;77;792.018103270932;257.148734828225;NA;1.14328535074309e-05
"09119";28151;0.424247806472239;0.23583531668502;0.114560761607048;0.507193350147419;"Vilcun";"091";"Cautin";"09";"La Araucania";"IX";1414399334.25924;234553.673503628;2;6.50068257167002;NA;134;435.545732301892;116;NA;NA;NA;NA;155304.572932412;109578;210349.867388835;210000;0.37662611260336;0.642089351696339;0.00502638853983417;0.344712443607687;11112;0.452168661859259;0.0233081353491721;47133;61852.3898575464;0.920891131793168;128;454.690774750453;103.015878654399;NA;1.99031485084397e-05
"09120";55478;0.415606186235985;0.250495691986012;0.12129132268647;0.509787663578355;"Villarrica";"091";"Cautin";"09";"La Araucania";"IX";1290569684.66924;209277.937918938;0;0;NA;103;174.272033568516;114;NA;NA;NA;NA;314358.613985256;211056.450381679;396039.826056046;275000;0.502026846150904;0.476491492908136;0.0773317496749755;0.263924438516169;28288;0.342442049100544;0.0165087669683258;47133;121894.315815316;0.920891131793168;296;533.544828580699;131.583690832402;NA;4.29872177062787e-05
"09121";11611;0.397381793127207;0.231418482473516;0.141762122125571;0.502799069847558;"Cholchol";"091";"Cautin";"09";"La Araucania";"IX";429725324.551067;110677.346636568;0;0;NA;36;291.710558301596;105;NA;NA;NA;NA;161373.310683184;110760.534482759;203819.670930919;154525.681034483;0.447199709689125;0.63867585671294;0.0195516934926434;0.752476100249763;4213;0.624838515201102;0.0405886541656777;47133;25511.2819663945;0.920891131793168;55;473.688743432952;NA;NA;2.70195851550755e-05
"09201";53262;0.410799444256693;0.247643723480155;0.127877285869851;0.519113063722729;"Angol";"092";"Malleco";"09";"La Araucania";"IX";1195962170.94275;229636.172309371;9;16.0548003853152;NA;451;804.52388597524;116;NA;NA;NA;NA;322578.921259151;226656.833333333;406384.493407768;280000;0.473308433061463;0.477979379769443;0.057064082212382;0.120141939844542;19413;0.0816905110585408;0.0148354195642095;47133;117025.398337275;0.920891131793168;463;869.28767226165;345.46205549923;85;4.45348534377259e-05
"09202";24598;0.40300024392227;0.246889991056183;0.122001788763314;0.509553622245711;"Collipulli";"092";"Malleco";"09";"La Araucania";"IX";1306355954.23965;255413.271848725;3;11.4731528223956;NA;69;263.882514915099;102;NA;NA;NA;NA;234493.491965661;2e+05;300777.662831675;291314.535714286;0.432537905444309;0.57775448055514;0.0142377707718906;0.261200097568908;9341;0.254451581429385;0.0497805374156942;47133;54045.8628722222;0.920891131793168;119;483.779169038133;117.895763883243;NA;1.88294774637568e-05
"09203";17413;0.369896054671797;0.267788433928674;0.161143972893815;0.518980072359731;"Curacautin";"092";"Malleco";"09";"La Araucania";"IX";1658377644.10539;202873.753042303;1;5.50115524260095;NA;31;170.535812520629;105;NA;NA;NA;NA;253405.058228092;164463.171875;325897.146503885;268817.322580645;0.435801312089972;0.472341954022989;0.0362234506837358;0.12668695801987;8182;0.262734738413829;0.0212661940845759;47133;38259.2328723475;0.920891131793168;97;557.05507379544;137.828059495779;NA;1.05000209463107e-05
"09204";7733;0.393379024957972;0.235613604034657;0.138626664942454;0.506401137980085;"Ercilla";"092";"Malleco";"09";"La Araucania";"IX";498816189.559216;158573.310618671;1;11.8231260345235;NA;30;354.693781035706;102;NA;NA;NA;NA;192720.002211737;135440.225;271540.438584154;210648.148148148;0.423752098916196;0.562450005713633;0.00794856808883693;0.482477693004009;2821;0.529290055605845;0.0421836228287841;47133;16990.6763798233;0.920891131793168;36;465.537307642571;NA;NA;1.55027045269588e-05
"09205";10251;0.414301043800605;0.242708028485026;0.124963418203102;0.478489903424056;"Lonquimay";"092";"Malleco";"09";"La Araucania";"IX";3932595862.04883;344124.789013226;2;18.1011856276586;NA;71;642.592089781881;77;NA;NA;NA;NA;195444.043752148;111200.011494253;257443.347564216;2e+05;0.446638511585435;0.653329628600537;0.00849570597469762;0.529606867622671;4790;0.630572627060775;0.0440501043841336;47133;22523.1376657919;0.920891131793168;53;517.022729489806;234.123500146327;63;2.60667517324278e-06
"09206";7265;0.383895388850654;0.267171369580179;0.153337921541638;0.503509979353063;"Los Sauces";"092";"Malleco";"09";"La Araucania";"IX";849416541.712276;147831.757396549;0;0;NA;22;292.6699481176;84;NA;NA;NA;NA;237882.426208651;150821.8;321743.073859242;259635.5625;0.40963030579644;0.588625069022639;0.0200038102495713;0.27157604955265;3051;0.391878871300757;0.029170763684038;47133;15962.4031940277;0.920891131793168;43;591.878871300757;NA;NA;8.55292973851795e-06
"09207";9548;0.368349392542941;0.264243820695434;0.147151235860913;0.483975701717637;"Lumaco";"092";"Malleco";"09";"La Araucania";"IX";1108509070.3052;211299.014185926;0;0;NA;42;417.910447761194;88;NA;NA;NA;NA;215565.897280443;172295.081967213;255794.389712697;238333.229508197;0.396589418452121;0.631397034229011;0.0311235955056179;0.447633012149141;3854;0.577607875994973;0.0508562532433835;47133;20978.5307221716;0.920891131793168;31;324.675324675325;NA;NA;8.61337110879136e-06
"09208";11779;0.366414806010697;0.269292809236777;0.147890313269378;0.518040580694456;"Puren";"092";"Malleco";"09";"La Araucania";"IX";463257659.535794;122559.03555814;1;8.2047915982934;NA;38;311.782080735149;102;NA;NA;NA;NA;189821.327231395;120402.461538462;265479.726049408;217344.015625;0.443577430972389;0.555809741683348;0.0288939915805587;0.270651158842007;4809;0.360472026487817;0.0291120815138282;47133;25880.405674116;0.920891131793168;72;611.257322353341;237.711180915188;NA;2.5426454927487e-05
"09209";10250;0.408585365853659;0.255512195121951;0.122536585365854;0.516390243902439;"Renaico";"092";"Malleco";"09";"La Araucania";"IX";264917014.696041;103757.716819798;1;9.23105326317733;NA;53;489.245822948398;102;NA;NA;NA;NA;297489.328162702;254440.407407407;356941.878636561;272917;0.423071356202055;0.531644091546007;0.0305645451276519;0.111707317073171;3928;0.185170731707317;0.014765784114053;47133;22520.940500865;0.920891131793168;35;341.463414634146;NA;NA;3.86913615637734e-05
"09210";18843;0.375258716764846;0.262962373295123;0.155017778485379;0.521360717507828;"Traiguen";"092";"Malleco";"09";"La Araucania";"IX";897761305.928421;174415.268486793;0;0;NA;51;264.057160608885;102;NA;NA;NA;NA;284134.51657506;200417.857142857;363103.878280761;276337.418604651;0.4832334863456;0.505249343832021;0.0487556489084081;0.288966725043783;7256;0.238443984503529;0.0188809261300992;47133;41401.1787178341;0.920891131793168;176;934.033858727379;488.244971607493;NA;2.09888751893951e-05
"09211";34182;0.402931367386344;0.259668831548768;0.139313088760166;0.519981276695337;"Victoria";"092";"Malleco";"09";"La Araucania";"IX";1259345578.35491;179847.517367905;7;19.7366566103702;NA;190;535.709250852906;116;NA;NA;NA;NA;231410.577832;2e+05;287296.52434317;250000;0.441700469259524;0.491250243048804;0.0354973997651401;0.259668831548768;12828;0.272833655140132;0.0254131587153103;47133;75103.4915317627;0.920891131793168;304;889.356971505471;523.667427300919;85;2.71426688492067e-05
"10101";245902;0.471496775138063;0.225736268920139;0.0852046750331433;0.50785678847671;"Puerto Montt";"101";"Llanquihue";"10";"Los Lagos";"X";1673156525.00145;339553.015045829;8;2.96958403551622;27.6456828755874;1467;544.547472512788;116;77.4633333333333;89.0625;14.1360110803324;6.54266304347826;370702.497815491;270000;445332.475433186;301667;0.5472654322116;0.422047972172177;0.125322762212951;0.21029922489447;93380;0.104753113028768;0.0445705718569287;88723;958080.669314161;0.964365680529751;1700;691.332319379265;276.532927751706;NA;0.000146968915535136
"10102";33985;0.407415036045314;0.251699279093718;0.127909371781668;0.496719140797411;"Calbuco";"101";"Llanquihue";"10";"Los Lagos";"X";587306228.174706;391676.579227455;2;5.44306553450904;NA;169;459.939037666013;116;NA;NA;NA;NA;287836.30814218;154159.878787879;400087.741658864;296576;0.516855847564509;0.540687111906505;0.060414788097385;0.294159187877005;13570;0.529321759599823;0.0955047899778924;88723;132411.983418768;0.964365680529751;153;450.198617036928;100.044137119317;NA;5.78658940934822e-05
"10103";4023;0.369376087496893;0.303256276410639;0.160825254784986;0.45438727317922;"Cochamo";"101";"Llanquihue";"10";"Los Lagos";"X";3930949467.11959;545218.426208452;0;0;NA;13;324.513230154768;98;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.134973900074571;2240;1;0.0325892857142857;88723;15674.3683770399;0.964365680529751;19;472.284364901815;NA;NA;1.0234168700591e-06
"10104";12261;0.37884348748063;0.282848054807928;0.149416850175353;0.495881249490254;"Fresia";"101";"Llanquihue";"10";"Los Lagos";"X";1274686928.27608;205920.215375728;2;15.802781289507;NA;28;221.238938053097;98;NA;NA;NA;NA;252660.065142364;158535.829787234;272006.447515213;180000;0.478995954776475;0.567550618168787;0.0139906103286385;0.204224777750591;5262;0.402087921050485;0.0473204104903079;88723;47771.1734205534;0.964365680529751;78;636.163445069733;236.522306500285;NA;9.61883245839987e-06
"10105";18428;0.416431517256349;0.258194052528761;0.118895159539831;0.506566095072715;"Frutillar";"101";"Llanquihue";"10";"Los Lagos";"X";828242258.08663;141710.000109325;0;0;NA;145;717.005389902586;102;NA;NA;NA;NA;283586.041920579;207439.596774193;333679.347068819;270000;0.498861047835991;0.611833868597246;0.0586709349817861;0.243759496418494;7909;0.297156500976774;0.039954482235428;88723;71798.9710296027;0.964365680529751;69;374.430214890384;173.648795311483;NA;2.22495288305762e-05
